,GEOGRAPHY_CODE,Age 0 to 4,Age 10 to 14,Age 15,Age 16 to 17,Age 18 to 19,Age 20 to 24,Age 25 to 29,Age 30 to 44,Age 45 to 59,Age 5 to 7,Age 60 to 64,Age 65 to 74,Age 75 to 84,Age 8 to 9,Age 85 to 89,Age 90 and over,All usual residents,Mean Age,Median Age
15,E02000017,0.08602024005648388,0.0583666745116498,0.011414450458931514,0.023417274652859497,0.021181454459872913,0.09719934102141681,0.12355848434925865,0.24252765356554484,0.15427159331607437,0.04000941397975994,0.03271357966580372,0.04542245234172747,0.032360555424805836,0.023299599905860204,0.004706989879971758,0.0035302424099788185,8498.0,33.0,16.384615384615383
16,E02000018,0.11158605174353206,0.07457817772778402,0.015298087739032622,0.028796400449943756,0.025196850393700787,0.07210348706411698,0.07536557930258718,0.23633295838020246,0.1532058492688414,0.050056242969628795,0.03723284589426322,0.0453318335208099,0.031496062992125984,0.028683914510686165,0.010348706411698537,0.004386951631046119,8890.0,32.2,16.923076923076923
17,E02000019,0.10681488641855968,0.06851135814403093,0.016070565490575155,0.03274528757854036,0.023803769937167714,0.05956984050265829,0.07153214113098115,0.25060415659739005,0.15877235379410343,0.049782503624939585,0.03987433542774287,0.04410343160947318,0.03624939584340261,0.02972450459159014,0.009062348960850652,0.0027791203479942002,8276.0,32.9,17.46153846153846
18,E02000020,0.10155239327296249,0.06813281586890901,0.012289780077619664,0.025226390685640362,0.020159551530832254,0.07125916343251401,0.086244070720138,0.2421302285467874,0.15103492884864167,0.050452781371280724,0.03406640793445451,0.04678740836567486,0.04053471323846486,0.03180250107805088,0.013152220784821044,0.00517464424320828,9276.0,33.2,16.923076923076923
19,E02000021,0.10235323886639676,0.0652834008097166,0.01417004048582996,0.02783400809716599,0.024544534412955465,0.06718117408906883,0.07325404858299595,0.2229251012145749,0.18028846153846154,0.05123987854251012,0.03833502024291498,0.048582995951417005,0.04061234817813765,0.029478744939271256,0.008982793522267206,0.004934210526315789,7904.0,33.7,17.46153846153846
20,E02000022,0.14230374843340549,0.07895636322205765,0.01298849265124758,0.022445026774524326,0.01777372678591774,0.07200638031217955,0.09456534123276746,0.281645209069158,0.11438988264782955,0.06551213398655577,0.01971060726899852,0.022445026774524326,0.014697504842201208,0.03611712430215336,0.003190156089780107,0.0012532756066993278,8777.0,27.3,14.76923076923077
21,E02000023,0.13498920086393087,0.06880592409750078,0.01203332304844184,0.023141005862388153,0.023758099352051837,0.07729095958037643,0.08870718913915458,0.25593952483801297,0.13113236655353286,0.06278926257327985,0.02576365319345881,0.026380746683122493,0.024683739586547362,0.035637149028077755,0.006788028386300524,0.0021598272138228943,6482.0,29.1,15.307692307692308
22,E02000024,0.0621307601417881,0.059373769200472624,0.011618747538400946,0.02520677432059866,0.018314296967309966,0.051496652225285544,0.05927530523828279,0.20382040173296573,0.22055927530523828,0.03525009846396219,0.06350925561244584,0.07955888144938952,0.05582906656163844,0.021071287908625443,0.02077589602205593,0.012209531311539977,10156.0,40.7,22.307692307692307
23,E02000025,0.06460532931121167,0.04989944695827049,0.00904977375565611,0.02576671694318753,0.020990447461035695,0.05555555555555555,0.07277526395173455,0.23994469582704878,0.20487682252388134,0.03167420814479638,0.05693815987933635,0.07290095525389644,0.05153343388637506,0.021493212669683258,0.0157114127702363,0.00628456510809452,7956.0,39.3,21.23076923076923
24,E02000026,0.06621257722160621,0.06288610803104705,0.012355456993505464,0.024235704102645333,0.018216378900681136,0.054173926817677805,0.06272770473625851,0.21273562490099793,0.20845873594170758,0.03342309520038017,0.06051005860921907,0.08601298907017266,0.052589893869792494,0.024235704102645333,0.015206716299699033,0.006019325201964201,6313.0,39.5,21.76923076923077
25,E02000027,0.06501354448843509,0.07261929568660137,0.01573244425922067,0.03354865596999375,0.025734528026672223,0.06230464680141696,0.05834548864346739,0.20973119399874973,0.19347780787664096,0.04115440716816003,0.05042717232756824,0.07897478641383622,0.04771827464055012,0.02854761408626797,0.011460720983538238,0.005209418628881017,9598.0,37.3,20.153846153846153
26,E02000028,0.06779111255270841,0.054978916639636714,0.01119039896204995,0.024975673045734673,0.019623743107362958,0.05919558871229322,0.07784625364904314,0.2239701589361012,0.19721050924424263,0.03470645475186507,0.05368147907881933,0.07979240999026922,0.052870580603308466,0.01978592280246513,0.012974375608173857,0.009406422315926047,6166.0,39.0,20.692307692307693
27,E02000029,0.07831396031466478,0.05858870494305506,0.0106845133262886,0.024891393683221793,0.02089937771515792,0.05647528472466831,0.07162146295644006,0.23975578255254199,0.19819185159093577,0.044029587883057414,0.05095690970999178,0.06633791241047317,0.03956792297757426,0.023482446870963954,0.0106845133262886,0.005518375014676529,8517.0,36.8,20.153846153846153
28,E02000030,0.05125958378970427,0.07437020810514787,0.013910186199342827,0.030887185104052573,0.01982475355969332,0.05553121577217963,0.04906900328587076,0.17064622124863088,0.22376779846659364,0.033625410733844466,0.06308871851040526,0.09660460021905805,0.06626506024096386,0.023220153340635267,0.017524644030668127,0.0104052573932092,9130.0,41.4,23.384615384615383
