,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_CARS_5_NAME,OBS_VALUE
1115,2021,E02003505,2021 super output areas - middle layer,152,Total: All households,3833
1116,2021,E02003505,2021 super output areas - middle layer,152,No cars or vans in household,1854
1117,2021,E02003505,2021 super output areas - middle layer,152,1 car or van in household,1567
1118,2021,E02003505,2021 super output areas - middle layer,152,2 cars or vans in household,354
1119,2021,E02003505,2021 super output areas - middle layer,152,3 or more cars or vans in household,58
1120,2021,E02003506,2021 super output areas - middle layer,152,Total: All households,2964
1121,2021,E02003506,2021 super output areas - middle layer,152,No cars or vans in household,807
1122,2021,E02003506,2021 super output areas - middle layer,152,1 car or van in household,1642
1123,2021,E02003506,2021 super output areas - middle layer,152,2 cars or vans in household,444
1124,2021,E02003506,2021 super output areas - middle layer,152,3 or more cars or vans in household,71
1125,2021,E02003507,2021 super output areas - middle layer,152,Total: All households,3914
1126,2021,E02003507,2021 super output areas - middle layer,152,No cars or vans in household,776
1127,2021,E02003507,2021 super output areas - middle layer,152,1 car or van in household,1649
1128,2021,E02003507,2021 super output areas - middle layer,152,2 cars or vans in household,1078
1129,2021,E02003507,2021 super output areas - middle layer,152,3 or more cars or vans in household,411
1130,2021,E02003508,2021 super output areas - middle layer,152,Total: All households,3406
1131,2021,E02003508,2021 super output areas - middle layer,152,No cars or vans in household,1174
1132,2021,E02003508,2021 super output areas - middle layer,152,1 car or van in household,1668
1133,2021,E02003508,2021 super output areas - middle layer,152,2 cars or vans in household,471
1134,2021,E02003508,2021 super output areas - middle layer,152,3 or more cars or vans in household,93
1135,2021,E02003509,2021 super output areas - middle layer,152,Total: All households,4599
1136,2021,E02003509,2021 super output areas - middle layer,152,No cars or vans in household,2081
1137,2021,E02003509,2021 super output areas - middle layer,152,1 car or van in household,2030
1138,2021,E02003509,2021 super output areas - middle layer,152,2 cars or vans in household,426
1139,2021,E02003509,2021 super output areas - middle layer,152,3 or more cars or vans in household,62
1140,2021,E02003510,2021 super output areas - middle layer,152,Total: All households,4142
1141,2021,E02003510,2021 super output areas - middle layer,152,No cars or vans in household,1632
1142,2021,E02003510,2021 super output areas - middle layer,152,1 car or van in household,1949
1143,2021,E02003510,2021 super output areas - middle layer,152,2 cars or vans in household,465
1144,2021,E02003510,2021 super output areas - middle layer,152,3 or more cars or vans in household,96
1145,2021,E02003511,2021 super output areas - middle layer,152,Total: All households,3532
1146,2021,E02003511,2021 super output areas - middle layer,152,No cars or vans in household,926
1147,2021,E02003511,2021 super output areas - middle layer,152,1 car or van in household,1728
1148,2021,E02003511,2021 super output areas - middle layer,152,2 cars or vans in household,738
1149,2021,E02003511,2021 super output areas - middle layer,152,3 or more cars or vans in household,140
1150,2021,E02003512,2021 super output areas - middle layer,152,Total: All households,3726
1151,2021,E02003512,2021 super output areas - middle layer,152,No cars or vans in household,1644
1152,2021,E02003512,2021 super output areas - middle layer,152,1 car or van in household,1663
1153,2021,E02003512,2021 super output areas - middle layer,152,2 cars or vans in household,347
1154,2021,E02003512,2021 super output areas - middle layer,152,3 or more cars or vans in household,72
1155,2021,E02003513,2021 super output areas - middle layer,152,Total: All households,2819
1156,2021,E02003513,2021 super output areas - middle layer,152,No cars or vans in household,882
1157,2021,E02003513,2021 super output areas - middle layer,152,1 car or van in household,1294
1158,2021,E02003513,2021 super output areas - middle layer,152,2 cars or vans in household,542
1159,2021,E02003513,2021 super output areas - middle layer,152,3 or more cars or vans in household,101
1160,2021,E02003514,2021 super output areas - middle layer,152,Total: All households,4729
1161,2021,E02003514,2021 super output areas - middle layer,152,No cars or vans in household,2864
1162,2021,E02003514,2021 super output areas - middle layer,152,1 car or van in household,1556
1163,2021,E02003514,2021 super output areas - middle layer,152,2 cars or vans in household,274
1164,2021,E02003514,2021 super output areas - middle layer,152,3 or more cars or vans in household,35
1165,2021,E02003515,2021 super output areas - middle layer,152,Total: All households,3703
1166,2021,E02003515,2021 super output areas - middle layer,152,No cars or vans in household,1636
1167,2021,E02003515,2021 super output areas - middle layer,152,1 car or van in household,1510
1168,2021,E02003515,2021 super output areas - middle layer,152,2 cars or vans in household,453
1169,2021,E02003515,2021 super output areas - middle layer,152,3 or more cars or vans in household,104
1170,2021,E02003516,2021 super output areas - middle layer,152,Total: All households,4703
1171,2021,E02003516,2021 super output areas - middle layer,152,No cars or vans in household,2438
1172,2021,E02003516,2021 super output areas - middle layer,152,1 car or van in household,1910
1173,2021,E02003516,2021 super output areas - middle layer,152,2 cars or vans in household,305
1174,2021,E02003516,2021 super output areas - middle layer,152,3 or more cars or vans in household,50
1175,2021,E02003517,2021 super output areas - middle layer,152,Total: All households,5402
1176,2021,E02003517,2021 super output areas - middle layer,152,No cars or vans in household,3567
1177,2021,E02003517,2021 super output areas - middle layer,152,1 car or van in household,1513
1178,2021,E02003517,2021 super output areas - middle layer,152,2 cars or vans in household,292
1179,2021,E02003517,2021 super output areas - middle layer,152,3 or more cars or vans in household,30
1180,2021,E02003518,2021 super output areas - middle layer,152,Total: All households,4131
1181,2021,E02003518,2021 super output areas - middle layer,152,No cars or vans in household,1778
1182,2021,E02003518,2021 super output areas - middle layer,152,1 car or van in household,1874
1183,2021,E02003518,2021 super output areas - middle layer,152,2 cars or vans in household,406
1184,2021,E02003518,2021 super output areas - middle layer,152,3 or more cars or vans in household,73
1185,2021,E02003519,2021 super output areas - middle layer,152,Total: All households,4795
1186,2021,E02003519,2021 super output areas - middle layer,152,No cars or vans in household,2911
1187,2021,E02003519,2021 super output areas - middle layer,152,1 car or van in household,1609
1188,2021,E02003519,2021 super output areas - middle layer,152,2 cars or vans in household,242
1189,2021,E02003519,2021 super output areas - middle layer,152,3 or more cars or vans in household,33
1190,2021,E02003520,2021 super output areas - middle layer,152,Total: All households,4691
1191,2021,E02003520,2021 super output areas - middle layer,152,No cars or vans in household,2868
1192,2021,E02003520,2021 super output areas - middle layer,152,1 car or van in household,1512
1193,2021,E02003520,2021 super output areas - middle layer,152,2 cars or vans in household,260
1194,2021,E02003520,2021 super output areas - middle layer,152,3 or more cars or vans in household,51
1195,2021,E02003521,2021 super output areas - middle layer,152,Total: All households,4341
1196,2021,E02003521,2021 super output areas - middle layer,152,No cars or vans in household,2334
1197,2021,E02003521,2021 super output areas - middle layer,152,1 car or van in household,1653
1198,2021,E02003521,2021 super output areas - middle layer,152,2 cars or vans in household,311
1199,2021,E02003521,2021 super output areas - middle layer,152,3 or more cars or vans in household,43
1200,2021,E02003522,2021 super output areas - middle layer,152,Total: All households,3823
1201,2021,E02003522,2021 super output areas - middle layer,152,No cars or vans in household,1549
1202,2021,E02003522,2021 super output areas - middle layer,152,1 car or van in household,1749
1203,2021,E02003522,2021 super output areas - middle layer,152,2 cars or vans in household,458
1204,2021,E02003522,2021 super output areas - middle layer,152,3 or more cars or vans in household,67
1205,2021,E02003523,2021 super output areas - middle layer,152,Total: All households,4656
1206,2021,E02003523,2021 super output areas - middle layer,152,No cars or vans in household,890
1207,2021,E02003523,2021 super output areas - middle layer,152,1 car or van in household,2117
1208,2021,E02003523,2021 super output areas - middle layer,152,2 cars or vans in household,1258
1209,2021,E02003523,2021 super output areas - middle layer,152,3 or more cars or vans in household,391
