,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_BEDROOMS_5_NAME,OBS_VALUE
388,2021,E02002561,2021 super output areas - middle layer,152,3 bedrooms,1117
389,2021,E02002561,2021 super output areas - middle layer,152,4 or more bedrooms,546
390,2021,E02002562,2021 super output areas - middle layer,152,Total: All households,2852
391,2021,E02002562,2021 super output areas - middle layer,152,1 bedroom,530
392,2021,E02002562,2021 super output areas - middle layer,152,2 bedrooms,1250
393,2021,E02002562,2021 super output areas - middle layer,152,3 bedrooms,828
394,2021,E02002562,2021 super output areas - middle layer,152,4 or more bedrooms,244
395,2021,E02002563,2021 super output areas - middle layer,152,Total: All households,2472
396,2021,E02002563,2021 super output areas - middle layer,152,1 bedroom,189
397,2021,E02002563,2021 super output areas - middle layer,152,2 bedrooms,797
398,2021,E02002563,2021 super output areas - middle layer,152,3 bedrooms,1246
399,2021,E02002563,2021 super output areas - middle layer,152,4 or more bedrooms,240
400,2021,E02002564,2021 super output areas - middle layer,152,Total: All households,4352
401,2021,E02002564,2021 super output areas - middle layer,152,1 bedroom,414
402,2021,E02002564,2021 super output areas - middle layer,152,2 bedrooms,1266
403,2021,E02002564,2021 super output areas - middle layer,152,3 bedrooms,2293
404,2021,E02002564,2021 super output areas - middle layer,152,4 or more bedrooms,379
405,2021,E02002567,2021 super output areas - middle layer,152,Total: All households,4111
406,2021,E02002567,2021 super output areas - middle layer,152,1 bedroom,280
407,2021,E02002567,2021 super output areas - middle layer,152,2 bedrooms,1662
408,2021,E02002567,2021 super output areas - middle layer,152,3 bedrooms,1781
409,2021,E02002567,2021 super output areas - middle layer,152,4 or more bedrooms,388
410,2021,E02002568,2021 super output areas - middle layer,152,Total: All households,2721
411,2021,E02002568,2021 super output areas - middle layer,152,1 bedroom,327
412,2021,E02002568,2021 super output areas - middle layer,152,2 bedrooms,548
413,2021,E02002568,2021 super output areas - middle layer,152,3 bedrooms,815
414,2021,E02002568,2021 super output areas - middle layer,152,4 or more bedrooms,1031
415,2021,E02002569,2021 super output areas - middle layer,152,Total: All households,4063
416,2021,E02002569,2021 super output areas - middle layer,152,1 bedroom,187
417,2021,E02002569,2021 super output areas - middle layer,152,2 bedrooms,685
418,2021,E02002569,2021 super output areas - middle layer,152,3 bedrooms,1864
419,2021,E02002569,2021 super output areas - middle layer,152,4 or more bedrooms,1327
420,2021,E02002570,2021 super output areas - middle layer,152,Total: All households,3601
421,2021,E02002570,2021 super output areas - middle layer,152,1 bedroom,562
422,2021,E02002570,2021 super output areas - middle layer,152,2 bedrooms,1464
423,2021,E02002570,2021 super output areas - middle layer,152,3 bedrooms,1321
424,2021,E02002570,2021 super output areas - middle layer,152,4 or more bedrooms,254
425,2021,E02002571,2021 super output areas - middle layer,152,Total: All households,2702
426,2021,E02002571,2021 super output areas - middle layer,152,1 bedroom,232
427,2021,E02002571,2021 super output areas - middle layer,152,2 bedrooms,994
428,2021,E02002571,2021 super output areas - middle layer,152,3 bedrooms,1312
429,2021,E02002571,2021 super output areas - middle layer,152,4 or more bedrooms,164
430,2021,E02002572,2021 super output areas - middle layer,152,Total: All households,2795
431,2021,E02002572,2021 super output areas - middle layer,152,1 bedroom,244
432,2021,E02002572,2021 super output areas - middle layer,152,2 bedrooms,1028
433,2021,E02002572,2021 super output areas - middle layer,152,3 bedrooms,1160
434,2021,E02002572,2021 super output areas - middle layer,152,4 or more bedrooms,363
435,2021,E02002573,2021 super output areas - middle layer,152,Total: All households,3971
436,2021,E02002573,2021 super output areas - middle layer,152,1 bedroom,134
437,2021,E02002573,2021 super output areas - middle layer,152,2 bedrooms,870
438,2021,E02002573,2021 super output areas - middle layer,152,3 bedrooms,1505
439,2021,E02002573,2021 super output areas - middle layer,152,4 or more bedrooms,1462
440,2021,E02007058,2021 super output areas - middle layer,152,Total: All households,5993
441,2021,E02007058,2021 super output areas - middle layer,152,1 bedroom,895
442,2021,E02007058,2021 super output areas - middle layer,152,2 bedrooms,2977
443,2021,E02007058,2021 super output areas - middle layer,152,3 bedrooms,1615
444,2021,E02007058,2021 super output areas - middle layer,152,4 or more bedrooms,506
445,2021,E02004290,2021 super output areas - middle layer,152,Total: All households,2589
446,2021,E02004290,2021 super output areas - middle layer,152,1 bedroom,119
447,2021,E02004290,2021 super output areas - middle layer,152,2 bedrooms,604
448,2021,E02004290,2021 super output areas - middle layer,152,3 bedrooms,1318
449,2021,E02004290,2021 super output areas - middle layer,152,4 or more bedrooms,548
450,2021,E02004291,2021 super output areas - middle layer,152,Total: All households,3354
451,2021,E02004291,2021 super output areas - middle layer,152,1 bedroom,147
452,2021,E02004291,2021 super output areas - middle layer,152,2 bedrooms,1289
453,2021,E02004291,2021 super output areas - middle layer,152,3 bedrooms,1576
454,2021,E02004291,2021 super output areas - middle layer,152,4 or more bedrooms,342
455,2021,E02004292,2021 super output areas - middle layer,152,Total: All households,3674
456,2021,E02004292,2021 super output areas - middle layer,152,1 bedroom,208
457,2021,E02004292,2021 super output areas - middle layer,152,2 bedrooms,919
458,2021,E02004292,2021 super output areas - middle layer,152,3 bedrooms,1771
459,2021,E02004292,2021 super output areas - middle layer,152,4 or more bedrooms,776
460,2021,E02004293,2021 super output areas - middle layer,152,Total: All households,4615
461,2021,E02004293,2021 super output areas - middle layer,152,1 bedroom,706
462,2021,E02004293,2021 super output areas - middle layer,152,2 bedrooms,1133
463,2021,E02004293,2021 super output areas - middle layer,152,3 bedrooms,2440
464,2021,E02004293,2021 super output areas - middle layer,152,4 or more bedrooms,336
465,2021,E02004294,2021 super output areas - middle layer,152,Total: All households,3655
466,2021,E02004294,2021 super output areas - middle layer,152,1 bedroom,81
467,2021,E02004294,2021 super output areas - middle layer,152,2 bedrooms,1246
468,2021,E02004294,2021 super output areas - middle layer,152,3 bedrooms,1286
469,2021,E02004294,2021 super output areas - middle layer,152,4 or more bedrooms,1042
470,2021,E02004295,2021 super output areas - middle layer,152,Total: All households,3292
471,2021,E02004295,2021 super output areas - middle layer,152,1 bedroom,114
472,2021,E02004295,2021 super output areas - middle layer,152,2 bedrooms,1013
473,2021,E02004295,2021 super output areas - middle layer,152,3 bedrooms,1439
474,2021,E02004295,2021 super output areas - middle layer,152,4 or more bedrooms,726
475,2021,E02004296,2021 super output areas - middle layer,152,Total: All households,3839
476,2021,E02004296,2021 super output areas - middle layer,152,1 bedroom,236
477,2021,E02004296,2021 super output areas - middle layer,152,2 bedrooms,1191
478,2021,E02004296,2021 super output areas - middle layer,152,3 bedrooms,1864
479,2021,E02004296,2021 super output areas - middle layer,152,4 or more bedrooms,548
480,2021,E02004297,2021 super output areas - middle layer,152,Total: All households,3606
481,2021,E02004297,2021 super output areas - middle layer,152,1 bedroom,129
482,2021,E02004297,2021 super output areas - middle layer,152,2 bedrooms,1171
483,2021,E02004297,2021 super output areas - middle layer,152,3 bedrooms,1730
484,2021,E02004297,2021 super output areas - middle layer,152,4 or more bedrooms,576
485,2021,E02004298,2021 super output areas - middle layer,152,Total: All households,4455
486,2021,E02004298,2021 super output areas - middle layer,152,1 bedroom,104
487,2021,E02004298,2021 super output areas - middle layer,152,2 bedrooms,1193
488,2021,E02004298,2021 super output areas - middle layer,152,3 bedrooms,2062
489,2021,E02004298,2021 super output areas - middle layer,152,4 or more bedrooms,1096
490,2021,E02004299,2021 super output areas - middle layer,152,Total: All households,3744
491,2021,E02004299,2021 super output areas - middle layer,152,1 bedroom,118
492,2021,E02004299,2021 super output areas - middle layer,152,2 bedrooms,1320
493,2021,E02004299,2021 super output areas - middle layer,152,3 bedrooms,1781
494,2021,E02004299,2021 super output areas - middle layer,152,4 or more bedrooms,525
495,2021,E02004300,2021 super output areas - middle layer,152,Total: All households,3617
496,2021,E02004300,2021 super output areas - middle layer,152,1 bedroom,98
497,2021,E02004300,2021 super output areas - middle layer,152,2 bedrooms,1559
498,2021,E02004300,2021 super output areas - middle layer,152,3 bedrooms,1585
499,2021,E02004300,2021 super output areas - middle layer,152,4 or more bedrooms,375
500,2021,E02004301,2021 super output areas - middle layer,152,Total: All households,4283
501,2021,E02004301,2021 super output areas - middle layer,152,1 bedroom,152
502,2021,E02004301,2021 super output areas - middle layer,152,2 bedrooms,1657
503,2021,E02004301,2021 super output areas - middle layer,152,3 bedrooms,2144
504,2021,E02004301,2021 super output areas - middle layer,152,4 or more bedrooms,330
505,2021,E02004302,2021 super output areas - middle layer,152,Total: All households,3795
506,2021,E02004302,2021 super output areas - middle layer,152,1 bedroom,204
507,2021,E02004302,2021 super output areas - middle layer,152,2 bedrooms,1523
508,2021,E02004302,2021 super output areas - middle layer,152,3 bedrooms,1734
509,2021,E02004302,2021 super output areas - middle layer,152,4 or more bedrooms,334
510,2021,E02004303,2021 super output areas - middle layer,152,Total: All households,5368
511,2021,E02004303,2021 super output areas - middle layer,152,1 bedroom,319
512,2021,E02004303,2021 super output areas - middle layer,152,2 bedrooms,2336
513,2021,E02004303,2021 super output areas - middle layer,152,3 bedrooms,1941
514,2021,E02004303,2021 super output areas - middle layer,152,4 or more bedrooms,772
515,2021,E02004304,2021 super output areas - middle layer,152,Total: All households,3930
516,2021,E02004304,2021 super output areas - middle layer,152,1 bedroom,96
517,2021,E02004304,2021 super output areas - middle layer,152,2 bedrooms,1201
518,2021,E02004304,2021 super output areas - middle layer,152,3 bedrooms,2060
519,2021,E02004304,2021 super output areas - middle layer,152,4 or more bedrooms,573
520,2021,E02004305,2021 super output areas - middle layer,152,Total: All households,4458
521,2021,E02004305,2021 super output areas - middle layer,152,1 bedroom,148
522,2021,E02004305,2021 super output areas - middle layer,152,2 bedrooms,1194
523,2021,E02004305,2021 super output areas - middle layer,152,3 bedrooms,2474
524,2021,E02004305,2021 super output areas - middle layer,152,4 or more bedrooms,642
525,2021,E02004306,2021 super output areas - middle layer,152,Total: All households,2762
526,2021,E02004306,2021 super output areas - middle layer,152,1 bedroom,85
527,2021,E02004306,2021 super output areas - middle layer,152,2 bedrooms,746
528,2021,E02004306,2021 super output areas - middle layer,152,3 bedrooms,1302
529,2021,E02004306,2021 super output areas - middle layer,152,4 or more bedrooms,629
530,2021,E02004307,2021 super output areas - middle layer,152,Total: All households,2923
531,2021,E02004307,2021 super output areas - middle layer,152,1 bedroom,75
532,2021,E02004307,2021 super output areas - middle layer,152,2 bedrooms,1099
533,2021,E02004307,2021 super output areas - middle layer,152,3 bedrooms,1244
534,2021,E02004307,2021 super output areas - middle layer,152,4 or more bedrooms,505
535,2021,E02004308,2021 super output areas - middle layer,152,Total: All households,3037
536,2021,E02004308,2021 super output areas - middle layer,152,1 bedroom,99
537,2021,E02004308,2021 super output areas - middle layer,152,2 bedrooms,683
538,2021,E02004308,2021 super output areas - middle layer,152,3 bedrooms,1304
539,2021,E02004308,2021 super output areas - middle layer,152,4 or more bedrooms,951
540,2021,E02004309,2021 super output areas - middle layer,152,Total: All households,2957
541,2021,E02004309,2021 super output areas - middle layer,152,1 bedroom,318
542,2021,E02004309,2021 super output areas - middle layer,152,2 bedrooms,897
543,2021,E02004309,2021 super output areas - middle layer,152,3 bedrooms,1321
544,2021,E02004309,2021 super output areas - middle layer,152,4 or more bedrooms,421
545,2021,E02004310,2021 super output areas - middle layer,152,Total: All households,3587
546,2021,E02004310,2021 super output areas - middle layer,152,1 bedroom,213
547,2021,E02004310,2021 super output areas - middle layer,152,2 bedrooms,984
548,2021,E02004310,2021 super output areas - middle layer,152,3 bedrooms,1778
549,2021,E02004310,2021 super output areas - middle layer,152,4 or more bedrooms,612
550,2021,E02004311,2021 super output areas - middle layer,152,Total: All households,4254
551,2021,E02004311,2021 super output areas - middle layer,152,1 bedroom,281
552,2021,E02004311,2021 super output areas - middle layer,152,2 bedrooms,1455
553,2021,E02004311,2021 super output areas - middle layer,152,3 bedrooms,1814
554,2021,E02004311,2021 super output areas - middle layer,152,4 or more bedrooms,704
555,2021,E02004312,2021 super output areas - middle layer,152,Total: All households,3505
