,GEOGRAPHY_CODE,All households,Average household size,Average number of rooms per household,Lowest floor level - Basement or semi-basement,Lowest floor level - Ground level (street level),Lowest floor level - fifth floor or higher,Lowest floor level - first to fourth floor,Occupancy rating of -1 or less,With central heating and sole use of bath/shower and toilet,With central heating; without sole use of bath/shower and toilet,Without central heating or sole use of bath/shower and toilet,Without central heating; with sole use of bath/shower and toilet
5691,E02005692,2764.0,2.3,5.65,0.006512301013024602,0.9413892908827786,0.0,0.05209840810419682,0.03798842257597684,0.947178002894356,0.001085383502170767,0.001085383502170767,0.05065123010130246
5692,E02005693,2712.0,2.5,5.51,0.007005899705014749,0.9435840707964602,0.0,0.049410029498525077,0.049778761061946904,0.9612831858407079,0.0011061946902654867,0.0,0.03761061946902655
5693,E02005694,3096.0,2.64,6.18,0.009366925064599484,0.9673772609819121,0.0,0.023255813953488372,0.01744186046511628,0.9757751937984496,0.0012919896640826874,0.0009689922480620155,0.022286821705426358
5694,E02005695,2786.0,2.29,5.02,0.052763819095477386,0.8582196697774587,0.0,0.0890165111270639,0.09081119885139986,0.8890882986360373,0.004307250538406317,0.0,0.10624551328068917
5695,E02005696,2551.0,2.48,4.96,0.0027440219521756176,0.9188553508428068,0.0011760094080752645,0.07800862406899255,0.06899255194041552,0.9435515484123873,0.002352018816150529,0.0,0.05409643277146217
5696,E02005697,2811.0,1.99,4.76,0.03344005691924582,0.7851298470295268,0.0010672358591248667,0.1807186054784774,0.13162575595873355,0.9160441124155105,0.02312344361437211,0.0010672358591248667,0.06047669868374244
5697,E02005698,2376.0,2.46,5.3,0.0016835016835016834,0.9537037037037037,0.0,0.04461279461279461,0.047979797979797977,0.9638047138047138,0.0012626262626262627,0.0,0.03409090909090909
5698,E02005699,2917.0,2.46,5.37,0.0030853616729516627,0.9674322934521769,0.0,0.029482344874871443,0.04696606102159753,0.9561193006513541,0.002056907781967775,0.0010284538909838875,0.0414809736030168
5699,E02005700,3716.0,2.34,5.92,0.011302475780409042,0.9601722282023681,0.0,0.02852529601722282,0.023143164693218515,0.9555974165769645,0.0008073196986006459,0.0008073196986006459,0.04305705059203445
5700,E02005701,4353.0,2.37,5.66,0.00895933838731909,0.9600275671950379,0.0,0.031013094417643005,0.027107741787273144,0.9531357684355617,0.0011486331265793705,0.0,0.04571559843785895
5701,E02005702,2490.0,2.32,6.02,0.010040160642570281,0.9518072289156626,0.0,0.03815261044176707,0.020080321285140562,0.9441767068273093,0.0012048192771084338,0.0,0.05502008032128514
5702,E02005703,2990.0,2.13,5.02,0.01471571906354515,0.8548494983277592,0.0,0.13010033444816055,0.06354515050167224,0.968561872909699,0.002006688963210702,0.001003344481605351,0.029096989966555183
5703,E02005704,5015.0,2.32,5.58,0.00518444666001994,0.9521435692921236,0.0,0.04267198404785643,0.0325024925224327,0.9682951146560319,0.0009970089730807576,0.0,0.030707876370887337
5704,E02005705,3040.0,2.23,5.98,0.011842105263157895,0.9513157894736842,0.0,0.03684210526315789,0.023026315789473683,0.9319078947368421,0.000986842105263158,0.0,0.06677631578947368
5705,E02005706,4099.0,2.18,4.79,0.012929982922664065,0.8528909490119542,0.0,0.1341790680653818,0.06367406684557209,0.9119297389607222,0.0017077335935594047,0.0,0.08636252744571847
5706,E02005707,2939.0,2.27,5.71,0.004763525008506295,0.9686968356583872,0.0,0.026539639333106498,0.031303164341612795,0.9091527730520585,0.0013610071452875127,0.0,0.08948621980265396
5707,E02005708,4615.0,2.15,5.59,0.009750812567713976,0.943228602383532,0.0,0.04702058504875406,0.035752979414951244,0.9042253521126761,0.0010834236186348862,0.0,0.09447453954496209
5708,E02005709,2925.0,2.24,4.64,0.002393162393162393,0.9203418803418804,0.0,0.07726495726495726,0.06974358974358974,0.9887179487179487,0.003076923076923077,0.0,0.008205128205128205
5709,E02005710,3788.0,2.16,5.01,0.002903907074973601,0.8463569165786695,0.0,0.15073917634635692,0.056494192185850056,0.9538014783526927,0.0010559662090813093,0.0,0.04487856388595565
5710,E02005711,3627.0,2.27,4.91,0.0027570995312930797,0.941825199889716,0.0,0.055417700578990904,0.044113592500689275,0.9903501516404742,0.0013785497656465398,0.0,0.008271298593879239
5711,E02005712,2545.0,2.43,5.26,0.0019646365422396855,0.9166994106090374,0.0,0.08133595284872298,0.03850687622789784,0.981139489194499,0.0011787819253438114,0.0,0.01768172888015717
5712,E02005713,2469.0,2.54,5.64,0.0,0.9918995544754962,0.0,0.007290400972053463,0.01539084649655731,0.987444309437019,0.001215066828675577,0.0,0.012150668286755772
5713,E02005714,2011.0,2.79,6.26,0.0,0.991546494281452,0.0,0.007458975634012929,0.009945300845350571,0.9995027349577325,0.0,0.0,0.0
5714,E02005715,3665.0,2.39,4.92,0.0032742155525238743,0.9192360163710778,0.0,0.07748976807639836,0.06357435197817189,0.9885402455661665,0.0008185538881309686,0.0,0.010914051841746248
5715,E02005716,3684.0,2.43,5.08,0.0010857763300760044,0.9511400651465798,0.0,0.04777415852334419,0.04505971769815418,0.992399565689468,0.0016286644951140066,0.0,0.005971769815418024
5716,E02005717,3496.0,2.2,5.24,0.002574370709382151,0.9476544622425629,0.0,0.04948512585812357,0.036327231121281466,0.9822654462242563,0.0,0.0,0.017734553775743706
5717,E02005718,2974.0,2.27,5.2,0.0013449899125756557,0.8924008069939475,0.0,0.1062542030934768,0.03261600537995965,0.9747814391392065,0.0013449899125756557,0.0,0.02387357094821789
5718,E02005719,3328.0,2.19,4.96,0.0033052884615384615,0.9140625,0.0,0.08263221153846154,0.045072115384615384,0.9819711538461539,0.0015024038461538462,0.0,0.016526442307692308
5719,E02005720,4232.0,2.35,5.24,0.0030718336483931945,0.9614839319470699,0.0,0.03544423440453686,0.03969754253308128,0.9803875236294896,0.0007088846880907373,0.0,0.01890359168241966
5720,E02005721,2018.0,2.31,5.39,0.007928642220019821,0.9558969276511398,0.0,0.03617443012884044,0.03964321110009911,0.9836471754212092,0.0,0.0,0.01635282457879088
5721,E02005722,2647.0,2.42,6.7,0.008689081979599547,0.9705326785039667,0.0,0.0207782395164337,0.01511144692104269,0.9444654325651681,0.0011333585190782018,0.0,0.05402342274272762
5722,E02005723,3054.0,2.06,5.02,0.006221349050425672,0.888015717092338,0.0,0.10576293385723641,0.042567125081859856,0.9793713163064833,0.0019646365422396855,0.0009823182711198428,0.0183366077275704
5723,E02005724,2477.0,2.44,6.55,0.010496568429551878,0.9765845781186919,0.0,0.012918853451756156,0.0072668550666128385,0.9923294307630198,0.0012111425111021397,0.0,0.006459426725878078
5724,E02005725,2692.0,2.37,6.4,0.0033432392273402673,0.9394502228826151,0.0,0.057206537890044575,0.020430906389301635,0.9825408618127786,0.0,0.0,0.017459138187221397
5725,E02005726,2912.0,2.51,6.86,0.009615384615384616,0.967032967032967,0.0,0.023351648351648352,0.011675824175824176,0.9790521978021978,0.0,0.0,0.020947802197802196
5726,E02005727,2614.0,2.36,5.91,0.0076511094108645756,0.959831675592961,0.0,0.032517214996174444,0.03098699311400153,0.913159908186687,0.0011476664116296864,0.0011476664116296864,0.08454475899005356
5727,E02005728,3020.0,2.32,5.61,0.02185430463576159,0.9105960264900662,0.0,0.06754966887417219,0.028145695364238412,0.8933774834437086,0.0,0.0009933774834437086,0.10496688741721855
5728,E02005729,2352.0,2.34,5.93,0.018282312925170068,0.9438775510204082,0.0,0.03784013605442177,0.021683673469387755,0.9583333333333334,0.0017006802721088435,0.0,0.039965986394557826
5729,E02005730,5387.0,2.3,5.67,0.021533320957861517,0.877111564878411,0.0005568962316688324,0.1009838500092816,0.04733617969185075,0.9628735845554112,0.0005568962316688324,0.0,0.03675515129014294
5730,E02005731,4179.0,2.41,5.25,0.023689877961234746,0.9353912419239052,0.0,0.040918880114860015,0.04044029672170376,0.9746350801627184,0.0,0.0007178750897343862,0.02464704474754726
5731,E02005732,3702.0,2.35,6.51,0.01728795245813074,0.9362506753106429,0.0,0.046461372231226365,0.023230686115613183,0.9519178822258239,0.004592112371690978,0.0008103727714748784,0.04294975688816856
5732,E02005733,3331.0,2.36,6.1,0.02191534073851696,0.9471630141098769,0.0,0.030921645151606125,0.03242269588712098,0.9165415791053738,0.0009006304413089162,0.0018012608826178324,0.08135694986490544
5733,E02005734,2707.0,2.19,4.95,0.0011082379017362395,0.9394163280384189,0.0,0.059475434059844845,0.047654229774658295,0.9685999261174733,0.001847063169560399,0.0,0.029553010712966385
5734,E02005735,3608.0,2.22,4.74,0.0008314855875831486,0.9426274944567627,0.0,0.056818181818181816,0.052937915742793794,0.9689578713968958,0.0011086474501108647,0.0,0.02965631929046563
5735,E02005736,3070.0,2.26,4.87,0.0016286644951140066,0.890228013029316,0.0,0.10814332247557003,0.06482084690553747,0.9882736156351791,0.0016286644951140066,0.0,0.010097719869706841
5736,E02005737,3074.0,2.32,5.06,0.005530253741054001,0.9121665582303188,0.0,0.0823031880286272,0.05432661027976578,0.9921925829538061,0.0009759271307742355,0.0,0.007482108002602472
5737,E02005738,2095.0,2.48,5.34,0.001431980906921241,0.9699284009546539,0.0,0.028639618138424822,0.03389021479713604,0.98854415274463,0.0,0.0,0.011455847255369928
5738,E02005739,4098.0,2.32,5.17,0.001708150317227916,0.9521717911176184,0.0,0.04587603709126403,0.04538799414348463,0.9829184968277208,0.0007320644216691069,0.0012201073694485115,0.015129331381161543
5739,E02005740,4455.0,2.22,4.92,0.0024691358024691358,0.9140291806958474,0.0,0.08350168350168351,0.047362514029180694,0.9755331088664422,0.0013468013468013469,0.0,0.023120089786756455
5740,E02005741,3356.0,2.4,5.48,0.0008939213349225268,0.9517282479141835,0.0,0.04737783075089392,0.03396901072705602,0.9922526817640047,0.0,0.0,0.007449344457687724
5741,E02005742,3016.0,2.37,5.9,0.04973474801061008,0.9061671087533156,0.0,0.04409814323607427,0.029840848806366047,0.8796419098143236,0.0009946949602122016,0.0016578249336870027,0.11803713527851459
5742,E02005743,2166.0,2.26,6.21,0.02816251154201293,0.9219759926131117,0.0,0.04986149584487535,0.033702677746999074,0.9210526315789473,0.006925207756232687,0.0,0.07156048014773776
5743,E02005744,3071.0,2.24,5.7,0.059915337023770755,0.8808205796157603,0.0,0.0592640833604689,0.03907521979811136,0.8700748941712797,0.0,0.0016281341582546401,0.1276457180071638
5744,E02005745,2047.0,2.43,6.34,0.039081582804103565,0.9296531509526136,0.0,0.03126526624328285,0.02247191011235955,0.9286761113825109,0.0073277967757694185,0.0,0.06399609184171959
5745,E02005746,2820.0,2.24,5.15,0.0698581560283688,0.8613475177304964,0.0,0.06879432624113475,0.043617021276595745,0.8606382978723405,0.0017730496453900709,0.0010638297872340426,0.13652482269503546
5746,E02005747,2863.0,2.22,4.93,0.050646175340551866,0.8662242403073699,0.001047851903597625,0.08208173244848062,0.06287111421585749,0.7925253230876703,0.0013971358714634998,0.001047851903597625,0.20537897310513448
5747,E02005748,2843.0,2.38,5.72,0.06085121350685895,0.9050298979950756,0.0,0.03411888849806542,0.03411888849806542,0.8761871262750616,0.001055223355610271,0.001055223355610271,0.12205416813225466
5748,E02005749,3854.0,2.35,5.42,0.08562532433834977,0.8679294239750908,0.0,0.04644525168655942,0.03061754021795537,0.8764919564089257,0.002854177477944992,0.0,0.12039439543331604
5749,E02005750,3199.0,2.33,5.99,0.005001562988433885,0.9543607377305408,0.0,0.04063769928102532,0.023757424195060956,0.9640512660206314,0.0,0.0,0.035636136292591436
5750,E02005751,3658.0,2.41,6.76,0.006014215418261345,0.9800437397484965,0.0,0.013942044833242209,0.011755057408419901,0.9688354291962821,0.0008201202843083652,0.0008201202843083652,0.029797703663203938
5751,E02005752,2679.0,2.37,6.46,0.0059723777528928705,0.9593131765584173,0.0,0.03471444568868981,0.020903322135125045,0.944755505785741,0.0011198208286674132,0.0011198208286674132,0.05337812616648003
5752,E02005753,5086.0,2.29,5.3,0.006685017695635077,0.9268580416830515,0.0,0.06645694062131341,0.03578450648839953,0.9598898938261895,0.0025560361777428233,0.0,0.037554069996067634
5753,E02005754,3044.0,2.41,6.25,0.0036136662286465177,0.9829172141918529,0.0,0.013469119579500657,0.013140604467805518,0.9678055190538765,0.001314060446780552,0.0,0.030223390275952694
5754,E02005755,2552.0,2.35,5.78,0.008228840125391849,0.9615987460815048,0.0,0.03017241379310345,0.02311912225705329,0.9557210031347962,0.0,0.0011755485893416929,0.0438871473354232
5755,E02005756,2324.0,2.59,6.56,0.012478485370051634,0.96815834767642,0.0,0.0193631669535284,0.01549053356282272,0.9414802065404475,0.0012908777969018934,0.0,0.0576592082616179
5756,E02005757,3297.0,2.28,5.77,0.018198362147406732,0.9202305125872005,0.0,0.06157112526539278,0.03336366393691234,0.9029420685471641,0.0,0.0018198362147406734,0.09463148316651501
5757,E02005758,3161.0,2.42,5.91,0.006643467257197089,0.9664663081303385,0.0,0.026573869028788357,0.029421069281872825,0.9335653274280291,0.0,0.0,0.06580196140461879
5758,E02005759,3431.0,2.29,6.22,0.006412124744972311,0.9594870300204023,0.0,0.034100845234625476,0.026522879626930923,0.9466627805304576,0.0008743806470416788,0.003788982803847275,0.049256776450014576
5759,E02005760,2257.0,2.58,6.51,0.00974745237040319,0.9805050952591936,0.0,0.00974745237040319,0.018165706690296855,0.946832077979619,0.001329198050509526,0.0,0.051395657953035
5760,E02005761,2184.0,2.4,6.31,0.022435897435897436,0.9404761904761905,0.0,0.03663003663003663,0.03205128205128205,0.9235347985347986,0.0013736263736263737,0.0013736263736263737,0.07417582417582418
5761,E02005762,2024.0,2.44,5.89,0.05039525691699605,0.8606719367588933,0.0,0.08893280632411067,0.029644268774703556,0.9530632411067194,0.0,0.0,0.04594861660079051
5762,E02005763,2347.0,2.42,6.22,0.017469109501491265,0.9616531742650192,0.0,0.020877716233489562,0.017043033659991477,0.9348103962505326,0.0012782275244993609,0.0,0.06391137622496805
5763,E02005764,4323.0,2.31,5.13,0.036548693037242654,0.8619014573213046,0.0,0.1015498496414527,0.055285681239879716,0.9118667591950035,0.002313208420078649,0.002313208420078649,0.08350682396483923
5764,E02005765,2470.0,2.35,6.0,0.01659919028340081,0.9230769230769231,0.0,0.06032388663967611,0.025506072874493926,0.9352226720647774,0.0,0.0,0.06437246963562752
5765,E02005766,2451.0,2.37,6.22,0.050999592003263976,0.890656874745002,0.0,0.057935536515707875,0.028967768257853937,0.915952672378621,0.0024479804161566705,0.0024479804161566705,0.07915136678906569
5766,E02005767,2481.0,2.49,6.7,0.026199113260781944,0.9431680773881499,0.0,0.030632809351068116,0.011688835147118097,0.9504232164449818,0.0012091898428053204,0.0,0.04877065699314793
5767,E02005768,2204.0,2.57,6.32,0.014065335753176044,0.9609800362976406,0.0,0.0249546279491833,0.014065335753176044,0.9677858439201452,0.0013611615245009074,0.0,0.03176043557168784
5768,E02005769,2925.0,2.22,5.17,0.041367521367521365,0.8297435897435897,0.0,0.1288888888888889,0.04752136752136752,0.8697435897435898,0.002393162393162393,0.0010256410256410256,0.12717948717948718
5769,E02005770,4059.0,2.31,5.38,0.02094111850209411,0.948509485094851,0.0,0.03054939640305494,0.024882976102488297,0.8984971667898497,0.001970928800197093,0.0,0.09953190440995319
5770,E02005771,3323.0,2.26,4.95,0.012338248570568764,0.8724044538068011,0.0,0.11525729762263015,0.04483900090279867,0.9003912127595546,0.001504664459825459,0.0,0.09780318988865483
5771,E02005772,2382.0,2.55,6.36,0.01343408900083963,0.9731318219983207,0.0,0.01343408900083963,0.017212426532325777,0.9450041981528128,0.0,0.0,0.05373635600335852
5772,E02005773,3949.0,2.04,4.81,0.042542415801468725,0.7890605216510509,0.0010129146619397315,0.16738414788554065,0.054697391744745506,0.8870600151937199,0.006837173968093188,0.0007596859964547987,0.10534312484173208
5773,E02005774,3694.0,2.33,5.22,0.01353546291283162,0.9266377910124526,0.0,0.059826746074715755,0.03194369247428262,0.879263670817542,0.0008121277747698972,0.0,0.12019491066594477
5774,E02005775,3951.0,1.91,5.03,0.16755251834978485,0.48468742090609973,0.004302708175145533,0.34345735256896986,0.11566691976714756,0.8749683624398886,0.015439129334345734,0.006074411541381929,0.1035180966843837
5775,E02005776,2945.0,2.49,6.6,0.01833616298811545,0.9561969439728353,0.0,0.025466893039049237,0.023089983022071308,0.931748726655348,0.0,0.0010186757215619694,0.06757215619694397
5776,E02005777,3419.0,2.44,6.08,0.005557180462123428,0.9567124890318807,0.0,0.037730330505995904,0.019011406844106463,0.9514477917519742,0.0008774495466510676,0.0008774495466510676,0.046797309154723604
5777,E02005778,2312.0,2.51,6.82,0.04411764705882353,0.9372837370242214,0.0,0.018598615916955018,0.02378892733564014,0.9269031141868512,0.0,0.0012975778546712802,0.07179930795847751
5778,E02005779,3349.0,2.0,5.61,0.09793968348760825,0.5927142430576291,0.013436846819946252,0.29590922663481634,0.04329650641982681,0.9411764705882353,0.002985965959988056,0.001492982979994028,0.05434458047178262
5779,E02005780,4068.0,2.32,6.51,0.022123893805309734,0.9166666666666666,0.0,0.0612094395280236,0.011061946902654867,0.95968534906588,0.0,0.0,0.04006882989183874
5780,E02005781,2217.0,2.53,7.11,0.03608479927830401,0.9404600811907984,0.0,0.02345511953089761,0.016238159675236806,0.9625620207487596,0.0,0.0,0.036535859269282815
5781,E02005782,3141.0,2.37,6.38,0.01591849729385546,0.9633874562241325,0.0,0.020694046482012098,0.02355937599490608,0.9512893982808023,0.0009551098376313276,0.001591849729385546,0.04680038204393505
5782,E02005783,3562.0,2.27,5.51,0.02695115103874228,0.8806850084222347,0.0,0.09236384053902302,0.04969118472768108,0.9663110612015722,0.0019651880965749578,0.0011229646266142617,0.03060078607523863
5783,E02005784,2138.0,2.42,5.66,0.005612722170252572,0.9630495790458372,0.0,0.0313376987839102,0.027595884003741813,0.9658559401309635,0.0,0.0,0.03367633302151544
5784,E02005785,3479.0,2.83,5.39,0.0034492670307559644,0.9485484334578902,0.0,0.04800229951135384,0.04340327680367922,0.9741304972693303,0.004599022707674619,0.0,0.021270480022995114
5785,E02005786,2632.0,2.24,6.14,0.025835866261398176,0.9266717325227963,0.0,0.047492401215805474,0.03533434650455927,0.916033434650456,0.006458966565349544,0.0,0.07712765957446809
5786,E02005787,3173.0,2.24,6.02,0.017018594390167036,0.9445319886542705,0.0,0.03844941695556256,0.027103687362117868,0.9391742830129215,0.0009454774661203908,0.0009454774661203908,0.059880239520958084
5787,E02005788,2804.0,2.26,5.99,0.012125534950071327,0.956490727532097,0.0,0.03138373751783167,0.026034236804564907,0.9022824536376605,0.0014265335235378032,0.001783166904422254,0.09450784593437946
