,GEOGRAPHY_CODE,All household spaces - with no residents - second residence/holiday accommodation,All household spaces - with no residents - vacant,All household spaces - with residents,Caravan or other mobile or temporary structure,"Flat, maisonette or apartment - in a commercial building","Flat, maisonette or apartment - in a purpose built block of flats or tenement","Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",Whole house or bungalow - detatched,Whole house or bungalow - semi-detatched,Whole house or bungalow - terraced
4146,E02004147,0.041456016177957536,0.07684529828109202,2967.0,0.0010111223458038423,0.07381193124368049,0.13245702730030334,0.25008426019548363,0.032692955847657565,0.10178631614425346,0.5264577013818672
4147,E02004148,0.04547008547008547,0.046495726495726496,2925.0,0.0071794871794871795,0.006837606837606838,0.29743589743589743,0.1452991452991453,0.28376068376068375,0.2341880341880342,0.11726495726495727
4148,E02004149,0.00209570380719525,0.016765630457562,2863.0,0.001047851903597625,0.00209570380719525,0.07754104086622424,0.033531260915124,0.5096053091163115,0.20852252881592734,0.18651763884037723
4149,E02004150,0.001404001404001404,0.01368901368901369,2849.0,0.0,0.004212004212004212,0.2113022113022113,0.04212004212004212,0.09933309933309933,0.19164619164619165,0.46612846612846615
4150,E02004151,0.004745333755140778,0.011388801012337867,3161.0,0.002847200253084467,0.007592534008225245,0.01866497943688706,0.01012337867763366,0.23758304334071495,0.4773805757671623,0.26194242328377093
4151,E02004152,0.00508992195453003,0.040380047505938245,2947.0,0.0010179843909060061,0.016287750254496098,0.11978282999660672,0.2840176450627757,0.05293518832711232,0.08890397013912453,0.4832032575500509
4152,E02004153,0.0022522522522522522,0.010939510939510939,3108.0,0.0009652509652509653,0.0028957528957528956,0.1348133848133848,0.009652509652509652,0.0945945945945946,0.3185328185328185,0.4520592020592021
4153,E02004154,0.0016233766233766235,0.039935064935064934,3080.0,0.000974025974025974,0.017857142857142856,0.11298701298701298,0.11136363636363636,0.037987012987012986,0.11298701298701298,0.6474025974025974
4154,E02004155,0.0008854781582054309,0.013282172373081463,3388.0,0.0014757969303423849,0.003246753246753247,0.30194805194805197,0.011216056670602124,0.11747343565525384,0.3072609208972845,0.2712514757969303
4155,E02004156,0.003347926860674736,0.036827195467422094,3883.0,0.0,0.056142158125160956,0.4367756889003348,0.1761524594385784,0.02755601339170744,0.04712850888488282,0.2959052279165594
4156,E02004157,0.00669393826701376,0.024172554853105245,2689.0,0.0011156563778356265,0.011156563778356266,0.22870955745630345,0.1532168092227594,0.11640014875418371,0.20862774265526218,0.3120119003346969
4157,E02004158,0.0015923566878980893,0.031528662420382166,3140.0,0.0,0.02038216560509554,0.06719745222929936,0.06751592356687898,0.04203821656050955,0.2267515923566879,0.609235668789809
4158,E02004159,0.0016072002571520412,0.012214721954355513,3111.0,0.04725168756027001,0.0022500803600128574,0.08807457409193185,0.01285760205721633,0.29604628736740596,0.38926390228222435,0.17807778849244615
4159,E02004160,0.0016474464579901153,0.012520593080724876,3035.0,0.03327841845140033,0.0029654036243822075,0.10049423393739704,0.011202635914332784,0.23360790774299836,0.39934102141680394,0.23327841845140032
4160,E02004161,0.0023094688221709007,0.0372814252721874,3031.0,0.0,0.007588254701418674,0.1468162322665787,0.03002309468822171,0.09138898053447707,0.6166281755196305,0.1468162322665787
4161,E02004162,0.007739438890680426,0.02999032570138665,3101.0,0.0009674298613350532,0.00419219606578523,0.20606256046436633,0.025798129635601418,0.18058690744920994,0.22508868107062238,0.39503386004514673
4162,E02004163,0.016943834326953247,0.030436146846564167,3187.0,0.05679322246626922,0.019767806714778787,0.13649199874490117,0.026357075619705052,0.19548164417947914,0.30028239723878253,0.3122058362096015
4163,E02004164,0.02766798418972332,0.025691699604743084,2530.0,0.01383399209486166,0.00909090909090909,0.003952569169960474,0.020553359683794466,0.5786561264822134,0.26403162055335966,0.1632411067193676
4164,E02004165,0.007312614259597806,0.028153564899451554,2735.0,0.0021937842778793418,0.0010968921389396709,0.01060329067641682,0.015356489945155392,0.586471663619744,0.2946983546617916,0.12504570383912247
4165,E02004166,0.017463617463617465,0.02702702702702703,2405.0,0.007068607068607069,0.0058212058212058215,0.051143451143451146,0.02577962577962578,0.5064449064449065,0.26985446985446987,0.1783783783783784
4166,E02004167,0.004543733434305188,0.021961378265808407,2641.0,0.0015145778114350624,0.022718667171525937,0.1101855357819008,0.03824308973873533,0.11283604695191216,0.3638773191972738,0.37712987504733053
4167,E02004168,0.0038819875776397515,0.03454968944099379,2576.0,0.01358695652173913,0.04114906832298137,0.11645962732919254,0.06948757763975155,0.12072981366459627,0.21156832298136646,0.4654503105590062
4168,E02004169,0.014979757085020242,0.022267206477732792,2470.0,0.005263157894736842,0.005263157894736842,0.029959514170040485,0.00931174089068826,0.5234817813765182,0.3129554655870445,0.15101214574898786
4169,E02004170,0.004579077139837971,0.03451919690031701,2839.0,0.005988023952095809,0.03064459316660796,0.057414582599506866,0.010567101091933779,0.3057414582599507,0.31032053539978866,0.31842197957027124
4170,E02004171,0.014124293785310734,0.03001412429378531,2832.0,0.005296610169491525,0.0035310734463276836,0.0346045197740113,0.011299435028248588,0.4445621468926554,0.2976694915254237,0.24717514124293785
4171,E02004172,0.02379940501487463,0.042923926901827454,2353.0,0.010624734381640459,0.005949851253718657,0.005949851253718657,0.012324691882702932,0.5886102847428815,0.25371865703357416,0.18954526136846578
4172,E02004173,0.014649190439475714,0.02197378565921357,2594.0,0.004240555127216654,0.004626060138781804,0.007710100231303007,0.018118735543562067,0.5593677717810331,0.30223592906707786,0.14032382420971473
4173,E02004174,0.0027072758037225042,0.019627749576988155,2955.0,0.0,0.030456852791878174,0.11539763113367174,0.032148900169204735,0.28358714043993233,0.29746192893401013,0.2629441624365482
4174,E02004175,0.040280210157618214,0.11208406304728546,2284.0,0.0,0.0862521891418564,0.1904553415061296,0.1987740805604203,0.1681260945709282,0.15411558669001751,0.35376532399299476
4175,E02004176,0.13304904051172708,0.058422174840085286,2345.0,0.00810234541577825,0.037526652452025584,0.04349680170575693,0.08443496801705756,0.5339019189765458,0.23198294243070364,0.25202558635394456
4176,E02004177,0.024669603524229075,0.07577092511013216,2270.0,0.0022026431718061676,0.027312775330396475,0.12687224669603525,0.11101321585903083,0.32819383259911894,0.18766519823788547,0.31718061674008813
4177,E02004178,0.2893636785880167,0.03715745471435207,2153.0,0.002786809103576405,0.03715745471435207,0.08313980492336275,0.09057129586623316,0.8114259173246633,0.19554110543427775,0.10589874593590339
4178,E02004179,0.02643043857101365,0.062445541678768514,3443.0,0.01887888469358118,0.022945106012198666,0.05024687772291606,0.03165843740923613,0.4086552425210572,0.3058379320360151,0.2506534998547778
4179,E02004180,0.04033448106246926,0.03443187407771766,2033.0,0.01574028529267093,0.004426955238563699,0.0014756517461878996,0.01819970486965076,0.7073290703394,0.22577471716674866,0.10181997048696508
4180,E02004181,0.01935767707875055,0.032116146062472505,2273.0,0.011438627364716234,0.010998680158380994,0.09414870215574131,0.05499340079190497,0.21249450065992082,0.21733391992960846,0.4500659920809503
4181,E02004182,0.004519774011299435,0.04105461393596987,2655.0,0.0015065913370998117,0.04632768361581921,0.22259887005649717,0.09001883239171375,0.1160075329566855,0.14764595103578154,0.4214689265536723
4182,E02004183,0.006045949214026602,0.044740024183796856,2481.0,0.0012091898428053204,0.00886739218057235,0.0826279725916969,0.09713825070536074,0.42321644498186217,0.2571543732365981,0.18097541313986296
4183,E02004184,0.004197901049475262,0.039580209895052475,3335.0,0.0011994002998500749,0.012893553223388306,0.1136431784107946,0.038380809595202396,0.279160419790105,0.23628185907046476,0.3622188905547226
4184,E02004185,0.0498067840274796,0.024474023185916703,2329.0,0.0012881064834693002,0.008158007728638901,0.026191498497209104,0.013310433662516101,0.6659510519536281,0.26191498497209104,0.09789609274366681
4185,E02004186,0.0203125,0.0415625,3200.0,0.01,0.0040625,0.0165625,0.0121875,0.53,0.275,0.2140625
4186,E02004187,0.03582779543484542,0.04507367812770875,3461.0,0.005200809014735626,0.022825772898006358,0.023114706732158336,0.023114706732158336,0.4741404218433979,0.2744871424443802,0.25801791389771744
4187,E02004188,0.05091487669053302,0.05171042163882259,2514.0,0.04494828957836118,0.012728719172633254,0.009148766905330152,0.013126491646778043,0.6260938743038982,0.25974542561654734,0.1368337311058075
4188,E02004189,0.010513036164844407,0.010513036164844407,2378.0,0.0054667788057190915,0.002523128679562658,0.031118587047939444,0.010513036164844407,0.4142136248948696,0.24348191757779647,0.3137089991589571
4189,E02004190,0.03250724171226263,0.03282909559060187,3107.0,0.02188606372706791,0.008690054715159318,0.023495333118764082,0.030254264563887995,0.45703250724171224,0.30222079176054073,0.2217573221757322
4190,E02004191,0.020721205597416577,0.0422497308934338,3716.0,0.0008073196986006459,0.041442411194833155,0.14181916038751347,0.05758880516684607,0.158772874058127,0.3353067814854682,0.327502691065662
4191,E02004192,0.1791869918699187,0.03447154471544715,3075.0,0.007154471544715447,0.021788617886178863,0.026991869918699188,0.08585365853658537,0.6146341463414634,0.27219512195121953,0.18504065040650405
4192,E02004193,0.003527336860670194,0.01763668430335097,4536.0,0.0,0.009700176366843033,0.033289241622574954,0.010141093474426807,0.3716931216931217,0.37213403880070545,0.22420634920634921
4193,E02004194,0.07022587268993839,0.031211498973305954,2435.0,0.006981519507186858,0.009856262833675565,0.019301848049281315,0.04147843942505133,0.506776180698152,0.29815195071868583,0.2188911704312115
4194,E02004195,0.2261171032357473,0.04930662557781202,2596.0,0.004622496147919877,0.05662557781201849,0.21340523882896764,0.1386748844375963,0.23998459167950692,0.23728813559322035,0.38482280431432975
4195,E02004196,0.11302211302211303,0.05019305019305019,2849.0,0.009477009477009477,0.015444015444015444,0.030186030186030187,0.024219024219024218,0.5612495612495613,0.2800982800982801,0.24254124254124254
4196,E02004197,0.06740681998413957,0.05273592386994449,2522.0,0.0023790642347343376,0.0067406819984139575,0.035685963521015066,0.02656621728786677,0.6570182394924663,0.2597145122918319,0.13203806502775575
4197,E02004198,0.07148120854826824,0.04016212232866617,2714.0,0.001105379513633014,0.032056005895357405,0.19491525423728814,0.05342667649226234,0.29624170965364777,0.23212969786293294,0.3021370670596905
4198,E02004199,0.32943076301978197,0.03350827614049253,2477.0,0.026645135244247074,0.010496568429551878,0.03673798950343157,0.05006055712555511,0.7161889382317319,0.3039967702866371,0.2188130803391199
4199,E02004200,0.6079002079002079,0.050311850311850315,2405.0,0.007068607068607069,0.031185031185031187,0.15051975051975053,0.14261954261954263,0.6760914760914761,0.30893970893970896,0.3417879417879418
4200,E02004201,0.01643835616438356,0.026484018264840183,2190.0,0.13378995433789953,0.008675799086757991,0.01141552511415525,0.026940639269406392,0.5835616438356165,0.18127853881278538,0.09726027397260274
4201,E02004202,0.01302000635122261,0.018736106700539854,3149.0,0.007303906001905367,0.012384884090187362,0.03620196887900921,0.020641473483645603,0.41918069228326454,0.2823118450301683,0.2537313432835821
4202,E02004203,0.05520963055209631,0.0253217102532171,2409.0,0.007471980074719801,0.023661270236612703,0.012453300124533,0.0253217102532171,0.593607305936073,0.2266500622665006,0.19136571191365712
4203,E02004204,0.012595837897042717,0.030394304490690034,3652.0,0.029299014238773274,0.019989047097480832,0.04271631982475356,0.039978094194961664,0.40936473165388826,0.24835706462212487,0.25328587075575026
4204,E02004205,0.03463855421686747,0.02710843373493976,2656.0,0.028990963855421686,0.007153614457831325,0.10730421686746988,0.04254518072289157,0.37387048192771083,0.3196536144578313,0.1822289156626506
4205,E02004206,0.018867924528301886,0.031777557100297914,3021.0,0.0019860973187686196,0.033432638199271766,0.18702416418404502,0.10261502813637868,0.3260509764978484,0.1651770936775902,0.23435948361469713
4206,E02004207,0.010271158586688579,0.02506162695152013,2434.0,0.10682004930156122,0.0036976170912078883,0.023007395234182416,0.023007395234182416,0.42070665571076415,0.2325390304026294,0.22555464256368118
4207,E02004208,0.014011574779165398,0.016143770941212304,3283.0,0.0009137983551629607,0.0039597928723728295,0.04142552543405422,0.07401766676819982,0.5957965275662503,0.21321961620469082,0.10082241851964667
4208,E02004209,0.0008496176720475786,0.013877088643443784,3531.0,0.011611441517983575,0.005664117813650524,0.048994619088077035,0.015009912206173889,0.33871424525630134,0.32285471537807986,0.27187765505522515
4209,E02004210,0.01881894873458793,0.03893575600259572,3082.0,0.0,0.06132381570408826,0.2709279688513952,0.17261518494484102,0.08111615833874107,0.16709928617780662,0.30402336145360154
4210,E02004211,0.06134969325153374,0.03428365211115121,2771.0,0.029231324431613137,0.010826416456153013,0.050162396246842295,0.05304944063514976,0.5759653554673403,0.1934319740166005,0.1829664381089859
4211,E02004212,0.002749770852428964,0.015582034830430797,2182.0,0.0,0.001374885426214482,0.05591200733272227,0.02841429880843263,0.31439046746104493,0.37305224564619616,0.2451879010082493
4212,E02004213,0.004424778761061947,0.018190757128810225,2034.0,0.008357915437561455,0.0024582104228121925,0.01376597836774828,0.008849557522123894,0.45083579154375614,0.3053097345132743,0.23303834808259588
4213,E02004214,0.0015564202334630351,0.03852140077821012,2570.0,0.0011673151750972762,0.03618677042801557,0.15953307392996108,0.08599221789883268,0.04085603112840467,0.16926070038910507,0.5470817120622569
4214,E02004215,0.003980539584254755,0.026094648385670056,2261.0,0.0,0.013710747456877488,0.11455108359133127,0.1092436974789916,0.24635117204776646,0.28350287483414416,0.2622733303847855
4215,E02004216,0.0021141649048625794,0.010993657505285413,2365.0,0.0012684989429175475,0.0016913319238900633,0.019873150105708247,0.004228329809725159,0.440169133192389,0.3513742071881607,0.19534883720930232
4216,E02004217,0.021342406433652955,0.040828951438292606,3233.0,0.015156201670275286,0.024744819053510673,0.059696875966594495,0.04825239715434581,0.3086916176925456,0.2530157748221466,0.35261367151252704
4217,E02004218,0.014231896190874843,0.01799916282963583,2389.0,0.022603599832565928,0.008371703641691083,0.04060276266220176,0.039347007115948095,0.5056508999581415,0.297614064462118,0.11804102134784429
4218,E02004219,0.013605442176870748,0.026303854875283448,2205.0,0.022675736961451247,0.0058956916099773245,0.009977324263038548,0.013605442176870748,0.5287981859410431,0.2585034013605442,0.20045351473922904
4219,E02004220,0.06028965981812058,0.03267093297406534,2969.0,0.002694509936005389,0.012462108454024925,0.08891882788817784,0.04008083529808016,0.33445604580666893,0.22532839339845065,0.38901987201077803
4220,E02004221,0.024905023216547067,0.0375685943436049,2369.0,0.010552975939214858,0.015196285352469396,0.10130856901646264,0.09413254537779654,0.6082735331363445,0.1414098775854791,0.09159983115238497
4221,E02004222,0.010029251984956121,0.03928123694107814,2393.0,0.0012536564981195152,0.05516088591725867,0.09444212285833682,0.0768909318846636,0.25365649811951524,0.09694943585457584,0.47179272879231093
4222,E02004223,0.008360780339498353,0.020775272358753483,3947.0,0.002280212819863187,0.004560425639726374,0.07322016721560679,0.022548771218647075,0.19001773498859895,0.255383835824677,0.48112490499113253
4223,E02004224,0.07292954264524104,0.03543469303667079,2427.0,0.003296250515039143,0.007004532344458179,0.00288421920065925,0.014833127317676144,0.6266996291718171,0.2554594149155336,0.19818706221672847
