,GEOGRAPHY_CODE,Establishment not stated,Medical and care establishment,Medical and care establishment: Local Authority: Care home with nursing,Medical and care establishment: Local Authority: Care home without nursing,Medical and care establishment: Local Authority: Children's home (including secure units),Medical and care establishment: Local Authority: Other home,Medical and care establishment: NHS: General hospital,Medical and care establishment: NHS: Mental health hospital or unit (including secure units),Medical and care establishment: NHS: Other hospital,Medical and care establishment: Other: Care home with nursing,Medical and care establishment: Other: Care home without nursing,Medical and care establishment: Other: Children's home (including secure units),Medical and care establishment: Other: Mental health hospital or unit (including secure units),Medical and care establishment: Other: Other establishment,Medical and care establishment: Other: Other hospital,Medical and care establishment: Registered Social Landlord or Housing Association: Home or hostel,Medical and care establishment:Local Authority,Medical and care establishment:NHS,Medical and care establishment:Other,Medical and care establishment:Registered Social Landlord or Housing Association,Other establishment,Other establishment: Approved premises (probation or bail hostel),Other establishment: Defence,Other establishment: Detention centres and other detention,Other establishment: Education,Other establishment: Holiday accommodation,Other establishment: Hostel or temporary shelter for the homeless,"Other establishment: Hotel, guest house, B&B or youth hostel",Other establishment: Other travel or temporary accommodation,Other establishment: Prison service,Other establishment: Religious,Other establishment: Staff or worker accommodation or Other,Total
87,E02000105,0.10416666666666667,0.8958333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8958333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8958333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
88,E02000106,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
89,E02000107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1
90,E02000108,0.0,0.6551724137931034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6551724137931034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6551724137931034,0.0,0.3448275862068966,0.0,0.0,0.0,0.0,0.0,0.3448275862068966,0.0,0.0,0.0,0.0,0.0,1
91,E02000110,0.09090909090909091,0.5454545454545454,0.0,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,1
92,E02000111,0.03937007874015748,0.5590551181102362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4409448818897638,0.11811023622047244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5590551181102362,0.0,0.4015748031496063,0.0,0.0,0.0,0.0,0.0,0.0,0.3858267716535433,0.0,0.0,0.0,0.015748031496062992,1
93,E02000112,0.13333333333333333,0.8222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8222222222222222,0.0,0.044444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044444444444444446,0.0,0.0,0.0,1
94,E02000113,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
95,E02000114,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
96,E02000115,0.1,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.525,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.09166666666666666,0.4083333333333333,1
97,E02000116,0.22857142857142856,0.22857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22857142857142856,0.0,0.5428571428571428,0.0,0.0,0.0,0.0,0.0,0.5428571428571428,0.0,0.0,0.0,0.0,0.0,1
98,E02000117,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8163265306122449,0.061224489795918366,0.12244897959183673,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
99,E02000118,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
100,E02000119,0.005291005291005291,0.6772486772486772,0.0,0.0,0.0,0.0,0.010582010582010581,0.08994708994708994,0.0,0.5767195767195767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10052910052910052,0.5767195767195767,0.0,0.31746031746031744,0.0,0.0,0.0,0.0,0.0,0.2328042328042328,0.0,0.0,0.0,0.0,0.08465608465608465,1
101,E02000121,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
102,E02000122,0.15384615384615385,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
103,E02000123,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,1
104,E02000124,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,1
105,E02000126,0.043478260869565216,0.9565217391304348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9565217391304348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9565217391304348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
106,E02000127,0.07142857142857142,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
107,E02000128,0.0,0.24102564102564103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1794871794871795,0.06153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24102564102564103,0.0,0.7589743589743589,0.0,0.0,0.0,0.7589743589743589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
108,E02000130,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
109,E02000132,0.06666666666666667,0.6222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6222222222222222,0.0,0.3111111111111111,0.24444444444444444,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.044444444444444446,1
110,E02000133,0.0,0.8285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.3619047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8285714285714286,0.0,0.17142857142857143,0.0,0.0,0.0,0.0,0.0,0.17142857142857143,0.0,0.0,0.0,0.0,0.0,1
111,E02000134,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.1625,0.0375,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1
112,E02000135,0.050314465408805034,0.949685534591195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3081761006289308,0.6415094339622641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.949685534591195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
113,E02000136,0.0,0.7133333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37333333333333335,0.0,0.05333333333333334,0.0,0.0,0.0,0.2866666666666667,0.0,0.0,0.4266666666666667,0.2866666666666667,0.2866666666666667,0.0,0.0,0.0,0.2866666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
114,E02000137,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.890625,0.109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
115,E02000138,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
116,E02000139,0.12345679012345678,0.25925925925925924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25925925925925924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25925925925925924,0.0,0.6172839506172839,0.0,0.0,0.0,0.6172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
117,E02000140,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
118,E02000141,0.07142857142857142,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428571428571429,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
119,E02000142,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7014925373134329,0.29850746268656714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
120,E02000144,0.0,0.19444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19444444444444445,0.0,0.0,0.0,0.0,0.0,0.19444444444444445,0.0,0.8055555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.8055555555555556,0.0,0.0,0.0,0.0,1
121,E02000145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
122,E02000146,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6380368098159509,0.3619631901840491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
123,E02000148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
124,E02000150,0.010309278350515464,0.9896907216494846,0.0,0.0,0.0,0.0,0.0,0.9896907216494846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9896907216494846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
125,E02000152,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
126,E02000154,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
127,E02000156,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6785714285714286,0.32142857142857145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
128,E02000160,0.0,0.8051948051948052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7532467532467533,0.0,0.0,0.05194805194805195,0.0,0.0,0.0,0.0,0.0,0.8051948051948052,0.0,0.19480519480519481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19480519480519481,0.0,1
129,E02000161,0.06,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
130,E02000162,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2876712328767123,0.0,0.7123287671232876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2876712328767123,0.7123287671232876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131,E02000166,0.9722222222222222,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
132,E02000167,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
133,E02000168,0.02564102564102564,0.9487179487179487,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41025641025641024,0.5384615384615384,0.0,0.0,0.41025641025641024,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,1
134,E02000169,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,1
135,E02000170,0.15625,0.84375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
136,E02000171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,1
137,E02000172,0.0,0.12085308056872038,0.12085308056872038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12085308056872038,0.0,0.0,0.0,0.8791469194312796,0.0,0.0,0.0,0.8791469194312796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
138,E02000173,0.0,0.09433962264150944,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.07547169811320754,0.0,0.0,0.0,0.018867924528301886,0.07547169811320754,0.0,0.9056603773584906,0.0,0.0,0.0,0.8490566037735849,0.0,0.0,0.05660377358490566,0.0,0.0,0.0,0.0,1
139,E02000174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
140,E02000175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
141,E02000176,0.06779661016949153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9322033898305084,0.0,0.0,0.0,0.0,0.0,0.9322033898305084,0.0,0.0,0.0,0.0,0.0,1
142,E02000177,0.07865168539325842,0.5842696629213483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5842696629213483,0.0,0.0,0.0,0.5842696629213483,0.33707865168539325,0.0,0.0,0.0,0.33707865168539325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
143,E02000178,0.03278688524590164,0.11475409836065574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11475409836065574,0.0,0.0,0.0,0.0,0.0,0.0,0.11475409836065574,0.0,0.8524590163934426,0.0,0.0,0.0,0.8524590163934426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
144,E02000179,0.1935483870967742,0.7419354838709677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7419354838709677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7419354838709677,0.0,0.06451612903225806,0.0,0.0,0.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.0,1
145,E02000180,0.1111111111111111,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.4222222222222222,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.4222222222222222,0.4444444444444444,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,1
146,E02000181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.9,0.0,1
147,E02000182,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
148,E02000183,0.20833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7916666666666666,1
149,E02000184,0.01878612716763006,0.049132947976878616,0.0,0.0,0.0,0.0,0.0,0.049132947976878616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049132947976878616,0.0,0.0,0.9320809248554913,0.0,0.0,0.0,0.9320809248554913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
150,E02000185,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
151,E02000186,0.03571428571428571,0.005952380952380952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005952380952380952,0.0,0.0,0.0,0.0,0.0,0.0,0.005952380952380952,0.0,0.9583333333333334,0.11904761904761904,0.35714285714285715,0.0,0.40476190476190477,0.0,0.06547619047619048,0.011904761904761904,0.0,0.0,0.0,0.0,1
152,E02000187,0.009174311926605505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9908256880733946,0.0,0.0,0.0,0.9779816513761468,0.0,0.0,0.0,0.0,0.0,0.012844036697247707,0.0,1
153,E02000188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9942196531791907,0.0,0.005780346820809248,0.0,0.0,0.0,0.0,0.0,1
154,E02000191,0.03686934023285899,0.000646830530401035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000646830530401035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000646830530401035,0.0,0.96248382923674,0.0,0.0,0.0,0.8441138421733506,0.0,0.010996119016817595,0.0,0.0,0.0,0.0,0.1073738680465718,1
155,E02000192,0.03125,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.9479166666666666,0.0,0.0,0.0,0.1875,0.0,0.23958333333333334,0.5,0.0,0.0,0.0,0.020833333333333332,1
156,E02000193,0.011135857461024499,0.0022271714922048997,0.0,0.0,0.0,0.0,0.0,0.0,0.0022271714922048997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022271714922048997,0.0,0.0,0.9866369710467706,0.0,0.0,0.0,0.8530066815144766,0.0,0.0,0.04899777282850779,0.0,0.0,0.0,0.08463251670378619,1
157,E02000194,0.019230769230769232,0.5256410256410257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46794871794871795,0.0,0.0,0.057692307692307696,0.0,0.0,0.0,0.0,0.0,0.5256410256410257,0.0,0.4551282051282051,0.0,0.0,0.0,0.0,0.0,0.3525641025641026,0.10256410256410256,0.0,0.0,0.0,0.0,1
158,E02000195,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
159,E02000196,0.046511627906976744,0.7790697674418605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7790697674418605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7790697674418605,0.0,0.1744186046511628,0.0,0.0,0.0,0.0,0.0,0.0,0.06976744186046512,0.0,0.0,0.0,0.10465116279069768,1
160,E02000197,0.09523809523809523,0.9047619047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9047619047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9047619047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
161,E02000198,0.023809523809523808,0.9761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6904761904761905,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.9761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
162,E02000199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
163,E02000200,0.0078125,0.9921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6640625,0.328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
164,E02000201,0.07692307692307693,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
165,E02000202,0.046511627906976744,0.9534883720930233,0.0,0.09302325581395349,0.0,0.0,0.0,0.0,0.0,0.0,0.8604651162790697,0.0,0.0,0.0,0.0,0.0,0.09302325581395349,0.0,0.8604651162790697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
166,E02000203,0.11504424778761062,0.7345132743362832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46017699115044247,0.2743362831858407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7345132743362832,0.0,0.1504424778761062,0.0,0.0,0.0,0.0,0.0,0.12389380530973451,0.008849557522123894,0.0,0.0,0.0,0.017699115044247787,1
167,E02000204,0.05454545454545454,0.18181818181818182,0.0,0.07272727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.10909090909090909,0.0,0.0,0.0,0.0,0.0,0.07272727272727272,0.0,0.10909090909090909,0.0,0.7636363636363637,0.0,0.0,0.0,0.0,0.0,0.7636363636363637,0.0,0.0,0.0,0.0,0.0,1
168,E02000206,0.056338028169014086,0.9436619718309859,0.31690140845070425,0.0,0.0,0.0,0.0,0.0,0.0,0.6126760563380281,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.31690140845070425,0.0,0.6267605633802817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
169,E02000207,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
170,E02000208,0.0,0.8991596638655462,0.0,0.0,0.0,0.0,0.2605042016806723,0.0,0.0,0.0,0.3865546218487395,0.0,0.25210084033613445,0.0,0.0,0.0,0.0,0.2605042016806723,0.6386554621848739,0.0,0.10084033613445378,0.0,0.0,0.0,0.0,0.0,0.0,0.01680672268907563,0.0,0.0,0.0,0.08403361344537816,1
171,E02000209,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
172,E02000210,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,1
