,GEOGRAPHY_CODE,Usual residents per square kilometre
6660,E02006916,10751.3
6661,E02006917,6627.5
6662,E02006918,16184.2
6663,E02006919,2515.4
6664,E02006920,1470.3
6665,E02006921,17508.3
6666,E02006922,3021.6
6667,E02006924,5652.5
6668,E02006925,5788.4
6669,E02006926,3427.6
6670,E02006927,4904.4
6671,E02006928,22365.5
6672,E02006930,11345.9
6673,E02006931,4745.2
6674,E02006932,9566.8
6675,E02006933,4444.0
6676,E02006934,5116.6
6677,E02006935,1327.2
6678,E02006936,3565.0
6679,E02006937,9070.8
6680,E02006938,6696.4
6681,E02006939,4304.9
6682,E02006940,9166.8
6683,E02006941,14233.7
6684,E02006942,17104.5
6685,E02006943,3446.6
6686,E02006944,11612.0
6687,E02006945,246.8
6688,E02006946,2797.1
6689,E02006947,5398.9
6690,E02006948,5284.4
6691,E02006949,9049.9
6692,E02006950,14360.7
6693,E02006951,8149.7
6694,E02006952,5616.9
6695,E02006953,13134.2
6696,E02006954,11865.5
6697,E02006955,12326.4
6698,E02006956,6631.1
6699,E02006957,11029.8
6700,E02006958,8091.6
6701,E02006959,7895.3
6702,E02006960,4144.4
6703,E02006961,4413.7
6704,E02006962,8898.7
6705,E02006963,6021.1
6706,E02006964,7309.3
6707,E02006965,3046.8
6708,E02006966,2111.8
6709,E02006967,3399.9
6710,E02006968,5705.8
6711,E02006969,8954.6
6712,E02006970,15127.7
6713,E02006971,8731.6
6714,E02006972,3508.1
6715,E02006973,10975.6
6716,E02006974,3018.2
6717,E02006975,5062.6
6718,E02006976,10104.7
6719,E02006978,4100.0
6720,E02006979,5907.7
6721,E02006980,1163.1
6722,E02006981,1801.2
6723,E02006982,352.5
6724,E02006983,6078.4
6725,E02006984,4749.2
6726,E02006985,13238.2
6727,E02006986,8709.2
6728,E02006987,10263.1
6729,E02006988,9210.3
6730,E02006989,6487.2
6731,E02006990,4796.3
6732,E02006991,14760.6
6733,E02006992,4853.4
6734,E02006993,9852.2
6735,E02006994,5305.9
6736,E02006995,11926.0
6737,E02006996,8765.2
6738,E02006997,4028.3
6739,E02006998,3378.8
6740,E02006999,9214.1
6741,E02007000,9461.3
6742,E02007001,9146.4
6743,E02007002,759.8
6744,E02007003,1955.3
6745,E02007004,2858.4
6746,E02007005,894.4
6747,E02007006,2397.3
6748,E02007007,3332.2
6749,E02007008,15861.3
6750,E02007009,8701.7
6751,E02007010,309.6
6752,E02007011,867.0
6753,E02007012,2096.7
6754,E02007013,5400.0
6755,E02007014,1708.6
6756,E02007015,852.3
6757,E02007016,2935.7
6758,E02007017,9766.2
6759,E02007018,11883.0
6760,E02007019,11459.2
6761,E02007020,15218.1
6762,E02007021,2971.8
6763,E02007022,20.8
6764,E02007023,2109.9
6765,E02007024,3425.9
6766,E02007025,623.5
6767,E02007026,559.2
6768,E02007027,104.7
6769,E02007028,4123.6
6770,E02007029,71.4
6771,E02007030,70.0
6772,E02007031,158.1
6773,E02007032,986.3
6774,E02007033,597.5
6775,E02007034,2016.0
6776,E02007035,1545.6
6777,E02007038,3177.5
6778,E02007039,5332.3
6779,E02007040,9226.6
6780,E02007041,17.1
6781,E02007042,496.8
6782,E02007043,2448.4
6783,E02007044,479.7
6784,E02007045,584.8
6785,E02007046,1924.5
6786,E02007047,3270.2
6787,E02007048,53.8
6788,E02007049,435.5
6789,E02007050,2203.0
6790,E02007051,1896.6
6791,E02007052,5649.4
6792,E02007053,4977.1
6793,E02007054,888.1
6794,E02007055,2963.6
6795,E02007056,1668.8
6796,E02007057,3059.0
6797,E02007058,4693.1
6798,E02007059,3515.5
6799,E02007060,1755.5
6800,E02007061,1722.1
6801,E02007062,5191.9
6802,E02007063,3053.0
6803,E02007064,2925.4
6804,E02007065,4819.4
6805,E02007066,2124.9
6806,E02007067,1206.3
6807,E02007068,8752.8
6808,E02007069,6302.0
6809,E02007070,124.0
6810,E02007071,926.8
6811,E02007072,2574.7
6812,E02007073,1194.3
6813,E02007074,10946.7
6814,E02007075,4029.3
6815,E02007076,580.4
6816,E02007077,1576.6
6817,E02007078,1643.0
6818,E02007079,3934.2
6819,E02007080,4234.2
6820,E02007081,3083.3
6821,E02007082,2906.8
6822,E02007083,6930.6
6823,E02007084,10916.1
6824,E02007085,210.2
6825,E02007086,2708.0
6826,E02007087,1937.0
6827,E02007088,46.9
6828,E02007089,536.7
6829,E02007090,560.0
6830,E02007091,4976.4
6831,E02007092,485.4
6832,E02007093,82.6
6833,E02007094,359.8
6834,E02007095,489.4
6835,E02007096,3994.5
6836,E02007097,8184.7
6837,E02007098,3582.4
6838,E02007099,2438.0
6839,E02007100,10354.2
6840,E02007101,10233.3
6841,E02007102,9185.3
6842,E02007103,4456.9
6843,E02007104,3132.8
6844,E02007105,827.5
6845,E02007106,3386.8
6846,E02007107,47.5
6847,E02007108,16214.5
6848,E02007109,12726.1
6849,E02007110,20912.7
6850,E02007111,9203.3
6851,E02007112,15118.0
6852,E02007113,10702.9
6853,E02007114,17398.8
6854,E02007115,17336.9
6855,E02007116,4637.9
6856,W02000001,62.8
6857,W02000002,53.1
6858,W02000003,2298.2
6859,W02000004,99.2
6860,W02000005,100.0
6861,W02000006,152.4
6862,W02000007,68.5
6863,W02000008,831.4
6864,W02000009,55.9
6865,W02000010,3111.9
6866,W02000011,1265.2
6867,W02000012,72.3
6868,W02000013,206.1
6869,W02000014,72.5
6870,W02000015,1378.1
6871,W02000016,77.4
6872,W02000017,63.9
6873,W02000018,28.2
6874,W02000019,28.5
6875,W02000020,46.4
6876,W02000021,101.5
6877,W02000022,31.1
6878,W02000023,32.9
6879,W02000024,10.2
6880,W02000025,24.8
6881,W02000026,25.6
6882,W02000027,1260.9
6883,W02000028,1371.1
6884,W02000029,679.5
6885,W02000030,2858.6
6886,W02000031,784.0
6887,W02000032,1649.5
6888,W02000033,3533.4
6889,W02000034,949.8
6890,W02000035,711.1
6891,W02000036,674.4
6892,W02000037,310.9
6893,W02000038,75.8
6894,W02000039,236.4
6895,W02000040,14.1
6896,W02000041,19.2
6897,W02000042,3145.3
6898,W02000043,809.5
6899,W02000044,2511.7
6900,W02000045,3389.0
6901,W02000047,3024.2
6902,W02000049,122.9
6903,W02000050,210.2
6904,W02000051,165.8
6905,W02000052,269.0
6906,W02000053,49.9
6907,W02000054,38.4
6908,W02000055,697.3
6909,W02000056,28.4
6910,W02000057,30.1
6911,W02000058,158.0
6912,W02000059,183.2
6913,W02000060,659.3
6914,W02000061,651.1
6915,W02000062,677.4
6916,W02000063,70.7
6917,W02000064,581.5
6918,W02000065,1073.9
6919,W02000066,440.6
6920,W02000067,842.9
6921,W02000068,606.8
6922,W02000069,420.1
6923,W02000070,949.7
6924,W02000071,1060.1
6925,W02000072,734.2
6926,W02000073,1590.5
6927,W02000074,1749.2
6928,W02000075,361.8
6929,W02000076,141.6
6930,W02000077,180.8
6931,W02000080,1169.7
6932,W02000081,1529.9
6933,W02000082,1633.9
6934,W02000083,702.3
6935,W02000085,3270.3
6936,W02000087,4890.9
6937,W02000088,2082.7
6938,W02000089,4093.5
6939,W02000090,167.2
6940,W02000091,809.3
6941,W02000092,447.8
6942,W02000093,107.7
6943,W02000094,665.6
6944,W02000095,53.2
6945,W02000096,48.7
6946,W02000097,17.6
6947,W02000098,52.0
6948,W02000099,170.2
6949,W02000100,12.2
6950,W02000101,43.3
6951,W02000102,23.4
6952,W02000103,30.5
6953,W02000104,267.3
6954,W02000105,1324.4
6955,W02000106,17.6
6956,W02000107,18.6
6957,W02000108,16.4
6958,W02000109,441.3
6959,W02000110,11.7
6960,W02000111,26.1
6961,W02000113,744.1
6962,W02000114,29.1
6963,W02000116,38.1
6964,W02000117,1549.8
6965,W02000118,1132.6
6966,W02000120,43.8
6967,W02000122,37.6
6968,W02000123,33.7
6969,W02000124,112.9
6970,W02000125,41.4
6971,W02000126,28.8
6972,W02000127,48.9
6973,W02000128,34.9
6974,W02000129,31.4
6975,W02000130,1666.9
6976,W02000131,726.6
6977,W02000132,45.0
6978,W02000133,44.9
6979,W02000134,175.1
6980,W02000135,809.5
6981,W02000136,116.9
6982,W02000137,1183.3
6983,W02000138,1532.8
6984,W02000139,97.9
6985,W02000140,72.8
6986,W02000141,215.8
6987,W02000142,34.7
6988,W02000143,13.7
6989,W02000144,32.8
6990,W02000145,22.1
6991,W02000146,25.0
6992,W02000147,66.0
6993,W02000148,942.4
6994,W02000149,216.9
6995,W02000151,124.5
6996,W02000152,250.5
6997,W02000153,59.8
6998,W02000154,549.1
6999,W02000156,184.7
7000,W02000157,189.8
7001,W02000158,224.1
7002,W02000159,196.3
7003,W02000160,342.5
7004,W02000161,1082.6
7005,W02000162,198.1
7006,W02000163,3350.1
7007,W02000164,502.5
7008,W02000165,2818.1
7009,W02000166,919.1
7010,W02000167,2212.0
7011,W02000168,418.2
7012,W02000169,137.8
7013,W02000170,1689.1
7014,W02000171,365.2
7015,W02000172,938.7
7016,W02000173,870.5
7017,W02000174,1290.1
7018,W02000175,3329.7
7019,W02000176,2504.2
7020,W02000177,1075.5
7021,W02000178,2637.4
7022,W02000179,743.2
7023,W02000180,2377.0
7024,W02000181,874.1
7025,W02000182,5005.7
7026,W02000183,3553.4
7027,W02000184,1408.7
7028,W02000185,223.1
7029,W02000186,4887.4
7030,W02000188,1345.9
7031,W02000189,2861.2
7032,W02000191,5480.3
7033,W02000192,4250.6
7034,W02000193,8393.9
7035,W02000194,1668.1
7036,W02000195,552.3
7037,W02000196,2529.1
7038,W02000197,48.6
7039,W02000198,1644.9
7040,W02000200,116.1
7041,W02000201,129.4
7042,W02000202,241.5
7043,W02000204,621.0
7044,W02000205,716.7
7045,W02000206,3119.2
7046,W02000207,484.9
7047,W02000208,788.8
7048,W02000210,2252.7
7049,W02000211,847.7
7050,W02000212,179.2
7051,W02000213,748.4
7052,W02000214,3293.8
7053,W02000215,3487.0
7054,W02000216,827.9
7055,W02000217,128.4
7056,W02000218,457.6
7057,W02000219,1139.7
7058,W02000220,207.5
7059,W02000221,248.8
7060,W02000222,310.9
7061,W02000223,423.2
7062,W02000224,628.8
7063,W02000225,829.3
7064,W02000226,417.6
7065,W02000227,446.1
7066,W02000228,1615.2
7067,W02000229,2887.9
7068,W02000230,207.1
7069,W02000231,3497.2
7070,W02000232,729.7
7071,W02000233,4449.5
7072,W02000234,3815.3
7073,W02000235,1307.7
7074,W02000236,1086.0
7075,W02000237,88.4
7076,W02000238,152.3
7077,W02000239,74.0
7078,W02000240,2620.7
7079,W02000241,4574.2
7080,W02000242,418.6
7081,W02000243,3579.4
7082,W02000244,986.5
7083,W02000245,2804.7
7084,W02000246,1206.2
7085,W02000247,352.1
7086,W02000248,6731.5
7087,W02000249,5769.8
7088,W02000250,367.7
7089,W02000251,1999.2
7090,W02000252,112.2
7091,W02000253,645.4
7092,W02000254,612.6
7093,W02000255,619.3
7094,W02000256,594.0
7095,W02000257,603.6
7096,W02000258,265.1
7097,W02000259,2695.9
7098,W02000260,425.2
7099,W02000261,574.1
7100,W02000262,915.0
7101,W02000263,696.3
7102,W02000264,827.6
7103,W02000265,889.5
7104,W02000266,346.3
7105,W02000267,770.8
7106,W02000268,916.2
7107,W02000269,1151.6
7108,W02000270,1028.0
7109,W02000271,1542.5
7110,W02000272,803.3
7111,W02000273,1414.3
7112,W02000274,644.6
7113,W02000275,408.7
7114,W02000276,972.7
7115,W02000277,611.2
7116,W02000278,818.7
7117,W02000279,1291.0
7118,W02000280,408.7
7119,W02000281,632.0
7120,W02000282,601.2
7121,W02000284,819.7
7122,W02000285,813.6
7123,W02000286,2080.2
7124,W02000287,952.1
7125,W02000288,196.1
7126,W02000289,880.2
7127,W02000290,396.0
7128,W02000291,241.8
7129,W02000292,1318.1
7130,W02000293,2214.7
7131,W02000294,301.7
7132,W02000295,616.0
7133,W02000296,2458.7
7134,W02000297,621.0
7135,W02000298,1958.6
7136,W02000299,601.9
7137,W02000300,1457.7
7138,W02000301,826.8
7139,W02000302,577.4
7140,W02000303,382.9
7141,W02000304,308.0
7142,W02000305,2236.4
7143,W02000306,990.2
7144,W02000307,488.8
7145,W02000308,1152.1
7146,W02000309,610.1
7147,W02000310,161.8
7148,W02000311,3077.7
7149,W02000312,2982.6
7150,W02000313,1167.1
7151,W02000314,802.0
7152,W02000315,901.3
7153,W02000316,380.6
7154,W02000317,1507.2
7155,W02000318,595.0
7156,W02000319,569.9
7157,W02000320,495.9
7158,W02000321,594.9
7159,W02000322,571.2
7160,W02000323,337.6
7161,W02000324,284.4
7162,W02000325,1274.4
7163,W02000326,453.7
7164,W02000327,515.1
7165,W02000328,2320.5
7166,W02000329,1329.1
7167,W02000330,1687.0
7168,W02000331,4223.9
7169,W02000332,2316.6
7170,W02000333,1562.0
7171,W02000334,507.6
7172,W02000335,684.8
7173,W02000336,58.5
7174,W02000337,3169.2
7175,W02000338,151.7
7176,W02000339,396.9
7177,W02000340,27.9
7178,W02000341,63.4
7179,W02000342,71.8
7180,W02000343,2093.7
7181,W02000344,122.3
7182,W02000345,2319.2
7183,W02000346,325.3
7184,W02000347,571.7
7185,W02000348,3670.6
7186,W02000349,1615.1
7187,W02000350,141.8
7188,W02000351,4701.3
7189,W02000352,3391.4
7190,W02000353,4497.8
7191,W02000354,3914.6
7192,W02000355,1307.1
7193,W02000356,3192.8
7194,W02000357,8133.2
7195,W02000358,2032.7
7196,W02000359,7369.7
7197,W02000360,4255.7
7198,W02000361,781.4
7199,W02000362,1914.3
7200,W02000363,2627.0
7201,W02000364,1681.4
7202,W02000365,3582.1
7203,W02000366,179.7
7204,W02000367,705.7
7205,W02000368,4433.7
7206,W02000369,1216.7
7207,W02000370,1289.0
7208,W02000371,3320.4
7209,W02000372,1191.6
7210,W02000373,4801.0
7211,W02000374,2883.0
7212,W02000375,3452.8
7213,W02000376,1011.4
7214,W02000377,1014.2
7215,W02000378,4486.6
7216,W02000379,5981.1
7217,W02000380,297.1
7218,W02000381,3098.2
7219,W02000382,4858.4
7220,W02000383,6046.1
7221,W02000384,2881.4
7222,W02000385,3455.0
7223,W02000386,4351.3
7224,W02000387,5434.8
7225,W02000388,2145.2
7226,W02000389,4233.7
7227,W02000390,3583.0
7228,W02000391,7414.0
7229,W02000392,3436.0
7230,W02000393,4258.4
7231,W02000394,9720.6
7232,W02000395,4108.7
7233,W02000396,10626.3
7234,W02000397,4279.3
7235,W02000398,5162.6
7236,W02000399,11677.7
7237,W02000400,3311.6
7238,W02000401,6638.0
7239,W02000402,10882.1
7240,W02000403,2491.7
7241,W02000404,3646.2
7242,W02000405,6226.9
7243,W02000406,4616.5
7244,W02000407,3655.8
7245,W02000408,10666.2
7246,W02000409,3957.8
7247,W02000410,11230.5
7248,W02000411,4365.6
7249,W02000412,3586.7
7250,W02000414,8.5
7251,W02000415,350.5
7252,W02000416,61.8
7253,W02000417,311.0
7254,W02000418,38.9
7255,W02000419,4181.9
7256,W02000421,15.0
7257,W02000422,1430.7
7258,W02000423,4972.0
7259,W02000424,433.4
7260,W02000425,130.8
7261,W02000426,3392.1
7262,W02000427,116.3
7263,W02000428,964.3
