,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C_HHCHUK11_NAME,OBS_VALUE
247,2001,E02004065,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,0.0
248,2001,E02004066,2001 super output areas - middle layer,305,All households,4401.0
249,2001,E02004066,2001 super output areas - middle layer,305,Average household size,2.34
250,2001,E02004066,2001 super output areas - middle layer,305,Average number of rooms per household,5.28
251,2001,E02004066,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,113.0
252,2001,E02004066,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,4177.0
253,2001,E02004066,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,3.0
254,2001,E02004066,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,220.0
255,2001,E02004066,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,3.0
256,2001,E02004066,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,111.0
257,2001,E02004066,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),4141.0
258,2001,E02004066,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,148.0
259,2001,E02004066,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,3.0
260,2001,E02004067,2001 super output areas - middle layer,305,All households,2870.0
261,2001,E02004067,2001 super output areas - middle layer,305,Average household size,2.14
262,2001,E02004067,2001 super output areas - middle layer,305,Average number of rooms per household,4.67
263,2001,E02004067,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,186.0
264,2001,E02004067,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,2810.0
265,2001,E02004067,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,0.0
266,2001,E02004067,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,60.0
267,2001,E02004067,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,0.0
268,2001,E02004067,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,16.0
269,2001,E02004067,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),2540.0
270,2001,E02004067,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,313.0
271,2001,E02004067,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,0.0
272,2001,E02004068,2001 super output areas - middle layer,305,All households,3211.0
273,2001,E02004068,2001 super output areas - middle layer,305,Average household size,2.29
274,2001,E02004068,2001 super output areas - middle layer,305,Average number of rooms per household,5.86
275,2001,E02004068,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,100.0
276,2001,E02004068,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,2993.0
277,2001,E02004068,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,11.0
278,2001,E02004068,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,202.0
279,2001,E02004068,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,5.0
280,2001,E02004068,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,216.0
281,2001,E02004068,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),2820.0
282,2001,E02004068,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,175.0
283,2001,E02004068,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,0.0
284,2001,E02004069,2001 super output areas - middle layer,305,All households,3014.0
285,2001,E02004069,2001 super output areas - middle layer,305,Average household size,2.23
286,2001,E02004069,2001 super output areas - middle layer,305,Average number of rooms per household,6.12
287,2001,E02004069,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,81.0
288,2001,E02004069,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,2839.0
289,2001,E02004069,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,3.0
290,2001,E02004069,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,165.0
291,2001,E02004069,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,8.0
292,2001,E02004069,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,86.0
293,2001,E02004069,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),2743.0
294,2001,E02004069,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,184.0
295,2001,E02004069,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,0.0
296,2001,E02004070,2001 super output areas - middle layer,305,All households,2691.0
297,2001,E02004070,2001 super output areas - middle layer,305,Average household size,2.31
298,2001,E02004070,2001 super output areas - middle layer,305,Average number of rooms per household,5.78
299,2001,E02004070,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,81.0
300,2001,E02004070,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,2560.0
301,2001,E02004070,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,4.0
302,2001,E02004070,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,125.0
303,2001,E02004070,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,0.0
