,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C_LARPUK11_NAME,OBS_VALUE
12457,2001,E02004943,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),80
12458,2001,E02004943,2001 super output areas - middle layer,305,Not living in a couple: Divorced,224
12459,2001,E02004943,2001 super output areas - middle layer,305,Not living in a couple: Widowed,379
12460,2001,E02004944,2001 super output areas - middle layer,305,All categories: Living arrangements,4566
12461,2001,E02004944,2001 super output areas - middle layer,305,Living in a couple,2806
12462,2001,E02004944,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,2234
12463,2001,E02004944,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,572
12464,2001,E02004944,2001 super output areas - middle layer,305,Not living in a couple,1760
12465,2001,E02004944,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1048
12466,2001,E02004944,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,35
12467,2001,E02004944,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),110
12468,2001,E02004944,2001 super output areas - middle layer,305,Not living in a couple: Divorced,368
12469,2001,E02004944,2001 super output areas - middle layer,305,Not living in a couple: Widowed,199
12470,2001,E02004945,2001 super output areas - middle layer,305,All categories: Living arrangements,7243
12471,2001,E02004945,2001 super output areas - middle layer,305,Living in a couple,4816
12472,2001,E02004945,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,3882
12473,2001,E02004945,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,934
12474,2001,E02004945,2001 super output areas - middle layer,305,Not living in a couple,2427
12475,2001,E02004945,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1403
12476,2001,E02004945,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,51
12477,2001,E02004945,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),138
12478,2001,E02004945,2001 super output areas - middle layer,305,Not living in a couple: Divorced,400
12479,2001,E02004945,2001 super output areas - middle layer,305,Not living in a couple: Widowed,435
12480,2001,E02004946,2001 super output areas - middle layer,305,All categories: Living arrangements,4704
12481,2001,E02004946,2001 super output areas - middle layer,305,Living in a couple,2882
12482,2001,E02004946,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,2322
12483,2001,E02004946,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,560
12484,2001,E02004946,2001 super output areas - middle layer,305,Not living in a couple,1822
12485,2001,E02004946,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1106
12486,2001,E02004946,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,25
12487,2001,E02004946,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),107
12488,2001,E02004946,2001 super output areas - middle layer,305,Not living in a couple: Divorced,345
12489,2001,E02004946,2001 super output areas - middle layer,305,Not living in a couple: Widowed,239
12490,2001,E02004947,2001 super output areas - middle layer,305,All categories: Living arrangements,4971
12491,2001,E02004947,2001 super output areas - middle layer,305,Living in a couple,3496
12492,2001,E02004947,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,2832
12493,2001,E02004947,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,664
12494,2001,E02004947,2001 super output areas - middle layer,305,Not living in a couple,1475
12495,2001,E02004947,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),953
12496,2001,E02004947,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,25
12497,2001,E02004947,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),83
12498,2001,E02004947,2001 super output areas - middle layer,305,Not living in a couple: Divorced,220
12499,2001,E02004947,2001 super output areas - middle layer,305,Not living in a couple: Widowed,194
12500,2001,E02004948,2001 super output areas - middle layer,305,All categories: Living arrangements,4789
12501,2001,E02004948,2001 super output areas - middle layer,305,Living in a couple,2844
12502,2001,E02004948,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,2256
12503,2001,E02004948,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,588
12504,2001,E02004948,2001 super output areas - middle layer,305,Not living in a couple,1945
12505,2001,E02004948,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1121
12506,2001,E02004948,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,32
12507,2001,E02004948,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),95
12508,2001,E02004948,2001 super output areas - middle layer,305,Not living in a couple: Divorced,357
12509,2001,E02004948,2001 super output areas - middle layer,305,Not living in a couple: Widowed,340
12510,2001,E02004949,2001 super output areas - middle layer,305,All categories: Living arrangements,5955
12511,2001,E02004949,2001 super output areas - middle layer,305,Living in a couple,3526
12512,2001,E02004949,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,2942
12513,2001,E02004949,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,584
12514,2001,E02004949,2001 super output areas - middle layer,305,Not living in a couple,2429
12515,2001,E02004949,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1290
12516,2001,E02004949,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,27
12517,2001,E02004949,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),124
12518,2001,E02004949,2001 super output areas - middle layer,305,Not living in a couple: Divorced,405
12519,2001,E02004949,2001 super output areas - middle layer,305,Not living in a couple: Widowed,583
12520,2001,E02004950,2001 super output areas - middle layer,305,All categories: Living arrangements,4788
12521,2001,E02004950,2001 super output areas - middle layer,305,Living in a couple,3106
12522,2001,E02004950,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,2642
12523,2001,E02004950,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,464
12524,2001,E02004950,2001 super output areas - middle layer,305,Not living in a couple,1682
12525,2001,E02004950,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),957
12526,2001,E02004950,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,21
12527,2001,E02004950,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),97
12528,2001,E02004950,2001 super output areas - middle layer,305,Not living in a couple: Divorced,324
12529,2001,E02004950,2001 super output areas - middle layer,305,Not living in a couple: Widowed,283
12530,2001,E02004951,2001 super output areas - middle layer,305,All categories: Living arrangements,5036
12531,2001,E02004951,2001 super output areas - middle layer,305,Living in a couple,2758
12532,2001,E02004951,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,2196
12533,2001,E02004951,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,562
12534,2001,E02004951,2001 super output areas - middle layer,305,Not living in a couple,2278
12535,2001,E02004951,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1137
12536,2001,E02004951,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,34
12537,2001,E02004951,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),116
12538,2001,E02004951,2001 super output areas - middle layer,305,Not living in a couple: Divorced,487
12539,2001,E02004951,2001 super output areas - middle layer,305,Not living in a couple: Widowed,504
12540,2001,E02004952,2001 super output areas - middle layer,305,All categories: Living arrangements,5049
12541,2001,E02004952,2001 super output areas - middle layer,305,Living in a couple,3222
12542,2001,E02004952,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,2668
12543,2001,E02004952,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,554
12544,2001,E02004952,2001 super output areas - middle layer,305,Not living in a couple,1827
12545,2001,E02004952,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1063
12546,2001,E02004952,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,19
