,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_ACCTYPE_9_NAME,OBS_VALUE
9349,2021,E02004285,2021 super output areas - middle layer,152,Terraced,1051
9350,2021,E02004285,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,760
9351,2021,E02004285,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",193
9352,2021,E02004285,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",27
9353,2021,E02004285,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",46
9354,2021,E02004285,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,2
9355,2021,E02004286,2021 super output areas - middle layer,152,Total,2176
9356,2021,E02004286,2021 super output areas - middle layer,152,Detached,619
9357,2021,E02004286,2021 super output areas - middle layer,152,Semi-detached,659
9358,2021,E02004286,2021 super output areas - middle layer,152,Terraced,521
9359,2021,E02004286,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,244
9360,2021,E02004286,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",105
9361,2021,E02004286,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",22
9362,2021,E02004286,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",4
9363,2021,E02004286,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,2
9364,2021,E02004287,2021 super output areas - middle layer,152,Total,2433
9365,2021,E02004287,2021 super output areas - middle layer,152,Detached,558
9366,2021,E02004287,2021 super output areas - middle layer,152,Semi-detached,781
9367,2021,E02004287,2021 super output areas - middle layer,152,Terraced,878
9368,2021,E02004287,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,153
9369,2021,E02004287,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",31
9370,2021,E02004287,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",15
9371,2021,E02004287,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",17
9372,2021,E02004287,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,0
9373,2021,E02004288,2021 super output areas - middle layer,152,Total,2427
9374,2021,E02004288,2021 super output areas - middle layer,152,Detached,218
9375,2021,E02004288,2021 super output areas - middle layer,152,Semi-detached,557
9376,2021,E02004288,2021 super output areas - middle layer,152,Terraced,917
9377,2021,E02004288,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,514
9378,2021,E02004288,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",95
9379,2021,E02004288,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",77
9380,2021,E02004288,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",31
9381,2021,E02004288,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,18
9382,2021,E02004289,2021 super output areas - middle layer,152,Total,3294
9383,2021,E02004289,2021 super output areas - middle layer,152,Detached,571
9384,2021,E02004289,2021 super output areas - middle layer,152,Semi-detached,577
9385,2021,E02004289,2021 super output areas - middle layer,152,Terraced,1712
9386,2021,E02004289,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,317
9387,2021,E02004289,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",36
9388,2021,E02004289,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",30
9389,2021,E02004289,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",33
9390,2021,E02004289,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,18
9391,2021,E02007006,2021 super output areas - middle layer,152,Total,3038
9392,2021,E02007006,2021 super output areas - middle layer,152,Detached,167
9393,2021,E02007006,2021 super output areas - middle layer,152,Semi-detached,335
9394,2021,E02007006,2021 super output areas - middle layer,152,Terraced,795
9395,2021,E02007006,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,1418
9396,2021,E02007006,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",128
9397,2021,E02007006,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",90
9398,2021,E02007006,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",79
9399,2021,E02007006,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,26
9400,2021,E02007007,2021 super output areas - middle layer,152,Total,2997
9401,2021,E02007007,2021 super output areas - middle layer,152,Detached,495
9402,2021,E02007007,2021 super output areas - middle layer,152,Semi-detached,688
9403,2021,E02007007,2021 super output areas - middle layer,152,Terraced,952
9404,2021,E02007007,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,762
9405,2021,E02007007,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",40
9406,2021,E02007007,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",15
9407,2021,E02007007,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",43
9408,2021,E02007007,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,2
9409,2021,E02004129,2021 super output areas - middle layer,152,Total,2514
9410,2021,E02004129,2021 super output areas - middle layer,152,Detached,1512
9411,2021,E02004129,2021 super output areas - middle layer,152,Semi-detached,705
9412,2021,E02004129,2021 super output areas - middle layer,152,Terraced,231
9413,2021,E02004129,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,11
9414,2021,E02004129,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",13
9415,2021,E02004129,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",9
9416,2021,E02004129,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",10
9417,2021,E02004129,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,23
9418,2021,E02004130,2021 super output areas - middle layer,152,Total,3028
9419,2021,E02004130,2021 super output areas - middle layer,152,Detached,824
9420,2021,E02004130,2021 super output areas - middle layer,152,Semi-detached,739
9421,2021,E02004130,2021 super output areas - middle layer,152,Terraced,757
9422,2021,E02004130,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,472
9423,2021,E02004130,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",58
9424,2021,E02004130,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",31
9425,2021,E02004130,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",70
9426,2021,E02004130,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,77
9427,2021,E02004131,2021 super output areas - middle layer,152,Total,2473
9428,2021,E02004131,2021 super output areas - middle layer,152,Detached,861
9429,2021,E02004131,2021 super output areas - middle layer,152,Semi-detached,945
9430,2021,E02004131,2021 super output areas - middle layer,152,Terraced,600
9431,2021,E02004131,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,52
9432,2021,E02004131,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",7
