,GEOGRAPHY_CODE,All categories: Usual residents by communal establishment management and type,All communal establishments,Establishment not stated,Medical and care establishment: Local Authority: Care home or other home,Medical and care establishment: Local Authority: Children's home (including secure units),Medical and care establishment: NHS: General hospital,Medical and care establishment: NHS: Mental health hospital/unit (including secure units),Medical and care establishment: NHS: Other hospital,Medical and care establishment: Other,Medical and care establishment: Other: Care home with nursing,Medical and care establishment: Other: Care home without nursing,Medical and care establishment: Other: Children's home (including secure units),Medical and care establishment: Registered Social Landlord/Housing Association,Other establishments
623,E02000701,6.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5
624,E02000702,12.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.25
625,E02000703,0.0,inf,,,,,,,,,,,,
626,E02000704,109.0,0.045871559633027525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43119266055045874,0.0,0.0,0.4036697247706422,0.1651376146788991
627,E02000705,41.0,0.04878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
628,E02000707,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
629,E02000708,24.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4583333333333333,0.0,0.0,0.5416666666666666
630,E02000709,20.0,0.15,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0
631,E02000710,267.0,0.052434456928838954,0.03745318352059925,0.0599250936329588,0.0,0.0,0.0,0.0,0.056179775280898875,0.449438202247191,0.23220973782771537,0.0,0.0,0.18352059925093633
632,E02000711,25.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.36,0.0,0.0,0.24
633,E02000712,28.0,0.10714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
634,E02000713,36.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6944444444444444,0.3055555555555556,0.0,0.0,0.0
635,E02000714,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
636,E02000715,70.0,0.08571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7571428571428571,0.04285714285714286,0.0,0.2,0.0
637,E02000716,115.0,0.043478260869565216,0.008695652173913044,0.0,0.0,0.0,0.0,0.0,0.0,0.8521739130434782,0.1391304347826087,0.0,0.0,0.008695652173913044
638,E02000718,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
639,E02000719,75.0,0.2,0.25333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25333333333333335,0.0,0.0,0.62
640,E02000720,14.0,0.42857142857142855,0.35714285714285715,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.35714285714285715
641,E02000721,267.0,0.0898876404494382,0.6554307116104869,0.0,0.0,0.0,0.0,0.0,0.0,0.1647940074906367,0.033707865168539325,0.0,0.0,0.4737827715355805
642,E02000722,141.0,0.06382978723404255,0.028368794326241134,0.0,0.0,0.0,0.0,0.0,0.0,0.524822695035461,0.0,0.0,0.0,0.46099290780141844
643,E02000723,9.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0
644,E02000724,66.0,0.10606060606060606,0.015151515151515152,0.0,0.0,0.0,0.0,0.5303030303030303,0.0,0.0,0.09090909090909091,0.0,0.36363636363636365,0.015151515151515152
645,E02000725,103.0,0.1650485436893204,0.17475728155339806,0.0,0.0,0.0,0.0,0.0,0.14563106796116504,0.0,0.0,0.0,0.06796116504854369,0.6990291262135923
646,E02000726,18.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.8333333333333334,0.0,0.0,0.0
647,E02000727,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
648,E02000728,0.0,inf,,,,,,,,,,,,
649,E02000729,18.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2777777777777778,0.0,0.3888888888888889,0.3333333333333333
650,E02000730,36.0,0.3611111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333
651,E02000731,0.0,inf,,,,,,,,,,,,
652,E02000732,6.0,0.3333333333333333,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334
653,E02000733,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
654,E02000734,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
655,E02000735,35.0,0.17142857142857143,0.0,0.5428571428571428,0.0,0.0,0.0,0.0,0.0,0.08571428571428572,0.37142857142857144,0.0,0.0,0.0
656,E02000736,40.0,0.05,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.925,0.0,0.0,0.0,0.075
657,E02000737,0.0,inf,,,,,,,,,,,,
658,E02000738,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
659,E02000739,14.0,0.2857142857142857,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.5714285714285714
660,E02000740,11.0,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
661,E02000741,38.0,0.13157894736842105,0.23684210526315788,0.0,0.0,0.0,0.6842105263157895,0.0,0.0,0.0,0.07894736842105263,0.0,0.0,0.23684210526315788
662,E02000742,53.0,0.05660377358490566,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.9056603773584906,0.07547169811320754,0.0,0.0,0.018867924528301886
663,E02000743,36.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.75
664,E02000744,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
665,E02000745,6.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
666,E02000746,474.0,0.035864978902953586,0.014767932489451477,0.0,0.0,0.0,0.0,0.0,0.10337552742616034,0.0,0.03164556962025317,0.0,0.010548523206751054,0.8470464135021097
667,E02000747,16.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
668,E02000748,286.0,0.027972027972027972,0.006993006993006993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965034965034965
669,E02000749,0.0,inf,,,,,,,,,,,,
670,E02000750,9.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
671,E02000751,157.0,0.07006369426751592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4840764331210191,0.42038216560509556,0.0,0.0,0.09554140127388536
672,E02000753,50.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
673,E02000755,7.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
674,E02000756,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
675,E02000757,42.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0
676,E02000759,24.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0
677,E02000760,42.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
678,E02000762,17.0,0.29411764705882354,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7058823529411765,0.0,0.0,0.2647058823529412
679,E02000763,18.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
680,E02000764,175.0,0.05714285714285714,0.0,0.0,0.0,0.0,0.0,0.005714285714285714,0.0,0.4685714285714286,0.37714285714285717,0.0,0.045714285714285714,0.10285714285714286
681,E02000765,6.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
682,E02000767,141.0,0.0425531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8368794326241135,0.16312056737588654,0.0,0.0,0.0
683,E02000768,0.0,inf,,,,,,,,,,,,
684,E02000769,111.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4144144144144144,0.0,0.0,0.5855855855855856,0.0
685,E02000770,20.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
686,E02000772,163.0,0.08588957055214724,0.0,0.0,0.0,0.0,0.2331288343558282,0.0,0.0,0.38650306748466257,0.3803680981595092,0.0,0.0,0.0
687,E02000773,5.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
688,E02000774,38.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47368421052631576,0.05263157894736842,0.47368421052631576,0.0
689,E02000776,34.0,0.14705882352941177,0.0,0.0,0.29411764705882354,0.0,0.0,0.0,0.0,0.20588235294117646,0.5,0.0,0.0,0.0
690,E02000777,31.0,0.12903225806451613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967741935483871,0.0,0.0,0.03225806451612903
691,E02000779,93.0,0.20430107526881722,0.043010752688172046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6236559139784946,0.0,0.0,0.3548387096774194
692,E02000780,23.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43478260869565216,0.0,0.0,0.5652173913043478
693,E02000781,26.0,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
694,E02000782,148.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7432432432432432,0.04054054054054054,0.0,0.0,0.21621621621621623
695,E02000783,59.0,0.03389830508474576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
696,E02000784,51.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333
697,E02000785,110.0,0.07272727272727272,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.07272727272727272,0.0,0.7,0.0,0.0,0.20909090909090908
698,E02000786,54.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.18518518518518517,0.0,0.0,0.0,0.2777777777777778,0.0,0.0,0.5370370370370371
699,E02000788,16.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
700,E02000789,90.0,0.07777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43333333333333335,0.23333333333333334,0.0,0.0,0.3333333333333333
701,E02000790,0.0,inf,,,,,,,,,,,,
702,E02000791,291.0,0.054982817869415807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2268041237113402,0.010309278350515464,0.0,0.0,0.7628865979381443
703,E02000792,157.0,0.03184713375796178,0.050955414012738856,0.05732484076433121,0.0,0.0,0.0,0.0,0.0,0.46496815286624205,0.4267515923566879,0.0,0.0,0.050955414012738856
704,E02000793,132.0,0.06818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4318181818181818,0.10606060606060606,0.0,0.0,0.4621212121212121
705,E02000794,32.0,0.21875,0.0,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.84375,0.0,0.0,0.0625
706,E02000795,354.0,0.01977401129943503,0.002824858757062147,0.0,0.0,0.0,0.00847457627118644,0.0,0.0,0.0,0.0,0.0,0.0,0.9901129943502824
707,E02000796,29.0,0.2413793103448276,0.0,0.20689655172413793,0.0,0.0,0.0,0.0,0.0,0.20689655172413793,0.5862068965517241,0.0,0.0,0.0
708,E02000797,85.0,0.023529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08235294117647059,0.0,0.0,0.9176470588235294
709,E02000798,49.0,0.08163265306122448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6530612244897959,0.3469387755102041,0.0,0.0,0.0
710,E02000799,758.0,0.0316622691292876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013192612137203167,0.0,0.0,0.0,0.9868073878627969
711,E02000801,9.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
712,E02000802,132.0,0.045454545454545456,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0
713,E02000803,41.0,0.0975609756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
714,E02000804,93.0,0.07526881720430108,0.010752688172043012,0.0,0.0,0.0,0.0,0.010752688172043012,0.0,0.6129032258064516,0.3655913978494624,0.0,0.0,0.010752688172043012
715,E02000805,292.0,0.0410958904109589,0.003424657534246575,0.02054794520547945,0.0,0.0,0.0,0.08561643835616438,0.0,0.0273972602739726,0.21232876712328766,0.0,0.017123287671232876,0.6352739726027398
716,E02000806,117.0,0.042735042735042736,0.0,0.05982905982905983,0.0,0.0,0.0,0.0,0.0,0.7350427350427351,0.20512820512820512,0.0,0.0,0.0
717,E02000807,8.0,0.5,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375
718,E02000808,790.0,0.026582278481012658,0.0012658227848101266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9993670886075949
719,E02000809,175.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
720,E02000810,13.0,0.23076923076923078,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.6923076923076923
721,E02000812,593.0,0.016863406408094434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15177065767284992,0.0,0.0,0.8482293423271501
722,E02000813,30.0,0.23333333333333334,0.0,0.13333333333333333,0.0,0.0,0.5666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.3
723,E02000814,89.0,0.056179775280898875,0.0,0.0,0.0,0.0,0.0,0.0,0.0449438202247191,0.8202247191011236,0.056179775280898875,0.0,0.0,0.07865168539325842
724,E02000815,723.0,0.008298755186721992,0.004149377593360996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9979253112033195
725,E02000816,13.0,0.7692307692307693,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.5384615384615384,0.0,0.3076923076923077,0.0,0.0,0.0
726,E02000817,69.0,0.057971014492753624,0.014492753623188406,0.4927536231884058,0.0,0.0,0.0,0.0,0.07246376811594203,0.0,0.42028985507246375,0.0,0.0,0.014492753623188406
727,E02000818,27.0,0.18518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.037037037037037035,0.0,0.0,0.9259259259259259
728,E02000819,14.0,1.6428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5
729,E02000820,134.0,0.022388059701492536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
730,E02000821,18.0,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333
731,E02000822,15.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
732,E02000823,7.0,0.5714285714285714,0.2857142857142857,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857
733,E02000824,9.0,0.8888888888888888,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
734,E02000825,69.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.14492753623188406,0.0,0.855072463768116,0.0,0.0,0.0
735,E02000826,174.0,0.04597701149425287,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.25287356321839083,0.08045977011494253,0.0,0.0,0.632183908045977
736,E02000827,189.0,0.06349206349206349,0.015873015873015872,0.0,0.0,0.0,0.0,0.0,0.08994708994708994,0.15343915343915343,0.037037037037037035,0.0,0.0,0.7116402116402116
737,E02000828,38.0,0.23684210526315788,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23684210526315788,0.0,0.0,0.75
738,E02000829,157.0,0.12738853503184713,0.0,0.03821656050955414,0.0,0.0,0.0,0.0,0.25477707006369427,0.0,0.6178343949044586,0.012738853503184714,0.0,0.07643312101910828
739,E02000830,51.0,0.19607843137254902,0.0784313725490196,0.0,0.0,0.0,0.0,0.0,0.09803921568627451,0.0,0.49019607843137253,0.0,0.0,0.37254901960784315
740,E02000831,97.0,0.1134020618556701,0.0,0.0,0.0,0.0,0.0,0.0,0.36082474226804123,0.0,0.5876288659793815,0.0,0.0,0.05154639175257732
741,E02000832,109.0,0.10091743119266056,0.0,0.11009174311926606,0.0,0.0,0.01834862385321101,0.0,0.027522935779816515,0.0,0.5229357798165137,0.03669724770642202,0.0,0.28440366972477066
742,E02000833,421.0,0.014251781472684086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
743,E02000834,38.0,0.2894736842105263,0.05263157894736842,0.10526315789473684,0.0,0.0,0.0,0.0,0.4473684210526316,0.0,0.2631578947368421,0.0,0.0,0.15789473684210525
744,E02000835,42.0,0.19047619047619047,0.0,0.0,0.0,0.0,0.0,0.0,0.47619047619047616,0.0,0.2619047619047619,0.0,0.16666666666666666,0.09523809523809523
745,E02000836,21.0,0.19047619047619047,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.5238095238095238,0.3333333333333333,0.0,0.0,0.09523809523809523
746,E02000837,65.0,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13846153846153847,0.8615384615384616
747,E02000838,60.0,0.18333333333333332,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.6166666666666667,0.1,0.0,0.03333333333333333,0.08333333333333333
748,E02000839,167.0,0.059880239520958084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25149700598802394,0.0,0.0,0.7485029940119761
749,E02000840,25.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.76,0.0,0.0,0.0
750,E02000841,97.0,0.041237113402061855,0.0,0.0,0.0,0.8969072164948454,0.0,0.0,0.0,0.0,0.10309278350515463,0.0,0.0,0.0
751,E02000845,17.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.6470588235294118,0.35294117647058826,0.0,0.0,0.0,0.0
752,E02000846,97.0,0.061855670103092786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4329896907216495,0.5670103092783505,0.0,0.0,0.0
753,E02000847,90.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.15555555555555556,0.6222222222222222,0.2222222222222222,0.0,0.0,0.0
754,E02000848,0.0,inf,,,,,,,,,,,,
755,E02000849,53.0,0.09433962264150944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5849056603773585,0.0,0.0,0.41509433962264153
756,E02000850,8.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0
757,E02000851,33.0,0.12121212121212122,0.0,0.5757575757575758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42424242424242425
758,E02000852,10.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
759,E02000854,34.0,0.14705882352941177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9117647058823529,0.0,0.0,0.08823529411764706
760,E02000855,20.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.05
761,E02000856,39.0,0.15384615384615385,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8717948717948718,0.0,0.0,0.11538461538461539
762,E02000857,259.0,0.0694980694980695,0.015444015444015444,0.0,0.0,0.0,0.0,0.0,0.0,0.18532818532818532,0.7915057915057915,0.0,0.0,0.015444015444015444
763,E02000858,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
764,E02000859,179.0,0.1005586592178771,0.0223463687150838,0.0,0.0,0.0,0.0,0.0,0.061452513966480445,0.0,0.8435754189944135,0.0,0.07262569832402235,0.0223463687150838
765,E02000860,175.0,0.06285714285714286,0.0,0.08571428571428572,0.0,0.0,0.0,0.0,0.14285714285714285,0.44,0.32,0.0,0.0,0.011428571428571429
766,E02000861,18.0,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
767,E02000863,84.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.0,0.0,0.7857142857142857,0.0,0.0,0.0
768,E02000864,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
769,E02000865,74.0,0.12162162162162163,0.43243243243243246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2702702702702703,0.08108108108108109,0.0,0.43243243243243246
770,E02000866,52.0,0.21153846153846154,0.057692307692307696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17307692307692307,0.0,0.0,0.7980769230769231
771,E02000868,216.0,0.023148148148148147,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2037037037037037,0.0,0.0,0.7870370370370371
772,E02000869,26.0,0.07692307692307693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
773,E02000870,47.0,0.06382978723404255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3829787234042553,0.0,0.0,0.6170212765957447
774,E02000872,21.0,0.19047619047619047,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.47619047619047616,0.0,0.23809523809523808,0.0,0.0,0.23809523809523808
775,E02000873,1246.0,0.026484751203852328,0.006420545746388443,0.0,0.0,0.0,0.0,0.0,0.0008025682182985554,0.0,0.0,0.0,0.0,0.9959871589085072
776,E02000874,250.0,0.024,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.976
777,E02000875,61.0,0.18032786885245902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
778,E02000876,137.0,0.0364963503649635,0.0072992700729927005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051094890510948905,0.0,0.0,0.9452554744525548
779,E02000877,55.0,0.05454545454545454,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3090909090909091,0.0,0.0,0.6818181818181818
780,E02000878,835.0,0.017964071856287425,0.0011976047904191617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994011976047904
781,E02000879,217.0,0.027649769585253458,0.009216589861751152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6589861751152074,0.0,0.0,0.33640552995391704
782,E02000880,142.0,0.035211267605633804,0.028169014084507043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9859154929577465
783,E02000881,0.0,inf,,,,,,,,,,,,
784,E02000882,41.0,0.12195121951219512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7317073170731707,0.0,0.0,0.2682926829268293
785,E02000883,97.0,0.020618556701030927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
786,E02000884,65.0,0.15384615384615385,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,0.6846153846153846
787,E02000885,22.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
788,E02000887,75.0,0.06666666666666667,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9933333333333333
789,E02000888,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
790,E02000889,67.0,0.014925373134328358,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
791,E02000890,0.0,inf,,,,,,,,,,,,
792,E02000891,0.0,inf,,,,,,,,,,,,
793,E02000894,0.0,inf,,,,,,,,,,,,
794,E02000895,17.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
795,E02000896,95.0,0.042105263157894736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
796,E02000897,86.0,0.011627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
797,E02000898,73.0,0.136986301369863,0.0136986301369863,0.6438356164383562,0.0,0.0,0.1917808219178082,0.1506849315068493,0.0,0.0,0.0,0.0,0.0,0.0136986301369863
798,E02000899,54.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
799,E02000900,26.0,0.19230769230769232,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,0.0
800,E02000901,69.0,0.07246376811594203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
801,E02000902,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
802,E02000903,0.0,inf,,,,,,,,,,,,
803,E02000904,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.0,0.5333333333333333,0.0,0.0,0.0
804,E02000905,77.0,0.05194805194805195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38961038961038963,0.6103896103896104,0.0,0.0,0.0
805,E02000906,2.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
806,E02000907,364.0,0.03296703296703297,0.06868131868131869,0.08516483516483517,0.0,0.0,0.0,0.0,0.0,0.0,0.0989010989010989,0.0,0.0,0.7815934065934066
807,E02000908,0.0,inf,,,,,,,,,,,,
808,E02000909,5.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.2
809,E02000910,51.0,0.19607843137254902,0.0392156862745098,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.8431372549019608,0.0,0.0,0.0392156862745098
810,E02000911,4.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
